Order,Event_ID,Trans,Tran,Dir,Date,J_day,ALDT,Sec,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
146,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:03 PM,56763,434673.41,6375390.99,55.8,-3,0.83,434701.6,6375367.6,91,335,4.76,2.31,-23,
147,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:04 PM,56764,434673.51,6375391.54,56.6,-1.74,0.69,434701.6,6375367.6,91,335,4.76,2.31,-23,
148,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:05 PM,56765,434673.62,6375392.1,57,0.92,0.71,434701.6,6375367.6,91,333,4.76,1.97,-26,
149,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:06 PM,56766,434673.73,6375392.65,56.4,1.51,1.75,434700.72,6375371.19,88.3,332,10.22,1.77,-26,
150,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:07 PM,56767,434674.13,6375392.83,55.7,-0.12,4.02,434700.72,6375371.19,91,332,10.22,1.86,-24,
151,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:08 PM,56768,434674.33,6375392.83,55.6,-0.66,4.4,434700.72,6375371.19,91,333,10.22,1.83,-26,
152,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:09 PM,56769,434674.24,6375393.39,56.5,-1.08,1.61,434701.86,6375371.68,91,334,7.67,1.83,-26,
153,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:10 PM,56770,434674.25,6375393.94,57.2,-2.15,-1.49,434701.86,6375371.68,91,334,7.67,2.03,-24,
154,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:11 PM,56771,434674.26,6375394.31,57.2,-0.77,-1.75,434701.86,6375371.68,91,335,7.67,2.09,-24,
155,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:12 PM,56772,434674.46,6375394.68,56.9,1.02,0.21,434701.86,6375371.68,91,336,7.67,2.06,-24,
156,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:13 PM,56773,434674.87,6375395.05,57.1,-0.44,2.99,434701.86,6375371.68,91,336,7.67,2.26,-24,
157,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:14 PM,56774,434675.17,6375395.41,57.6,-0.85,4.69,434701.44,6375373.24,91,335,9.31,2.09,-24,
158,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:15 PM,56775,434675.18,6375395.6,57.5,1.43,3.7,434701.44,6375373.24,91,335,9.31,2.09,-24,
159,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:16 PM,56776,434675.08,6375395.97,57,0.39,1.13,434701.44,6375373.24,91,335,9.31,2.17,-24,
160,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:17 PM,56777,434675.1,6375396.71,57.7,-3.07,-1.78,434701.44,6375373.24,91,337,9.31,2.26,-25,
161,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:18 PM,56778,434675.01,6375397.46,58.5,-2.05,-3.11,434701.44,6375373.24,91,338,9.31,2.11,-24,
162,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:19 PM,56779,434674.81,6375397.83,58.8,1.04,-0.37,434701.44,6375373.24,91,338,9.31,2.14,-23,
163,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:20 PM,56780,434675.12,6375398.01,58.3,0.38,4.47,434701.44,6375373.24,91,338,9.31,2.28,-23,
164,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:21 PM,56781,434675.62,6375398.38,57.7,-1.2,7.38,434701.31,6375377.18,91,338,3.49,2.26,-24,
165,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:22 PM,56782,434675.62,6375398.56,58,-0.46,5.29,434701.31,6375377.18,91,337,3.49,2.23,-23,
166,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:23 PM,56783,434675.53,6375399.12,59.3,0.3,0.23,434701.31,6375377.18,91,336,3.49,2.31,-23,
167,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:24 PM,56784,434675.54,6375399.68,59.3,-1.11,-2.83,434701.31,6375377.18,91,334,3.49,2.31,-23,
168,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:25 PM,56785,434675.74,6375399.86,59.4,-1.48,-2.35,434701.31,6375377.18,91,334,3.49,2.42,-23,
169,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:26 PM,56786,434675.85,6375400.04,59.8,0.13,0.63,434701.31,6375377.18,91,334,3.49,2.42,-23,
170,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:27 PM,56787,434676.15,6375400.22,59.6,0.39,4.33,434701.31,6375377.18,91,334,3.49,2.42,-23,
171,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:28 PM,56788,434676.25,6375400.41,59.4,-0.64,5.37,434702.41,6375379.48,87.5,335,5.57,2.45,-23,
172,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:29 PM,56789,434676.26,6375401.15,60.1,-1.2,2.14,434702.41,6375379.48,91,336,5.57,2.54,-24,
173,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:30 PM,56790,434676.18,6375401.89,61.2,-1.27,-1.69,434702.41,6375379.48,91,336,5.57,2.57,-24,
174,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:31 PM,56791,434676.09,6375402.64,61.7,-0.47,-2.84,434701.78,6375380.51,87.7,336,0.55,2.65,-24,
175,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:32 PM,56792,434676.19,6375403.01,61.8,0.44,0.01,434701.78,6375380.51,91,337,0.55,2.59,-24,
176,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:33 PM,56793,434676.5,6375403.19,61.8,0.76,4.77,434701.78,6375380.51,91,337,0.55,2.59,-24,
177,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:34 PM,56794,434676.59,6375403,61.1,1.24,7.47,434701.78,6375380.51,91,336,0.55,2.48,-26,
178,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:35 PM,56795,434676.4,6375403.19,60.9,0.59,5,434701.78,6375380.51,91,337,0.55,2.45,-25,
179,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:36 PM,56796,434676.2,6375403.56,61.5,-2.81,-0.04,434701.78,6375380.51,91,337,0.55,2.31,-25,
180,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:37 PM,56797,434676.21,6375404.12,62.6,-4.76,-4.02,434701.78,6375380.51,91,337,0.55,2.31,-25,
181,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:38 PM,56798,434676.22,6375404.86,64.1,-2.36,-4.88,434699.26,6375384.03,88.8,338,354.01,2.31,-26,
182,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:39 PM,56799,434676.44,6375405.6,64.6,1.16,-1.8,434699.26,6375384.03,91,338,354.01,2.26,-25,
183,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:40 PM,56800,434676.84,6375405.96,64.3,1.4,4.43,434699.26,6375384.03,91,336,354.01,2.2,-26,
184,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:41 PM,56801,434677.24,6375406.14,63.6,0.13,9.29,434701.51,6375384.97,88.9,335,0.48,2.2,-25,
185,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:42 PM,56802,434677.25,6375406.33,63.1,0.34,8.48,434701.51,6375384.97,91,337,0.48,2.17,-26,
186,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:43 PM,56803,434677.05,6375406.7,63.7,-0.38,2.16,434701.51,6375384.97,91,337,0.48,2.23,-25,
187,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:44 PM,56804,434676.77,6375407.64,64.2,-2.55,-4.03,434702.34,6375384.05,91,336,2.57,2.23,-25,
188,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:45 PM,56805,434676.67,6375407.82,64.6,-2.36,-5.03,434702.34,6375384.05,91,336,2.57,2.28,-24,
189,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:46 PM,56806,434676.67,6375407.82,65.1,-0.29,-1.48,434702.34,6375384.05,91,336,2.57,2.4,-23,
190,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:47 PM,56807,434676.78,6375408.19,65.9,-0.35,2.55,434702.34,6375384.05,91,336,2.57,2.34,-22,
191,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:48 PM,56808,434676.99,6375408.93,66.6,-2.37,4.58,434702.34,6375384.05,91,336,2.57,2.34,-22,
192,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:49 PM,56809,434676.8,6375409.68,66.9,-1.01,4.79,434702.34,6375384.05,91,336,2.57,2.34,-25,
193,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:50 PM,56810,434676.7,6375409.86,66.7,1.72,4.24,434702.34,6375384.05,91,337,2.57,2.28,-24,
194,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:51 PM,56811,434676.91,6375410.05,66.7,-0.18,2.77,434702.23,6375387.61,87.7,337,5.27,2.26,-24,
195,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:52 PM,56812,434677.11,6375410.41,67.2,-3.17,0.78,434702.23,6375387.61,91,337,5.27,2.23,-22,
196,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:53 PM,56813,434677.02,6375410.79,67.8,-1.24,-1.16,434702.23,6375387.61,91,336,5.27,2.23,-25,
197,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:54 PM,56814,434676.92,6375410.97,68.2,1.19,-1.02,434702.23,6375387.61,91,335,5.27,2.14,-24,
198,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:55 PM,56815,434677.02,6375411.16,67.9,0.36,0.91,434702.23,6375387.61,91,336,5.27,2.26,-25,
199,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:56 PM,56816,434677.03,6375411.53,68.4,-1.62,2.54,434702.23,6375387.61,91,337,5.27,2.17,-25,
200,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:57 PM,56817,434677.04,6375411.9,69.2,-2.41,3.56,434702.23,6375387.61,91,337,5.27,2.09,-24,
201,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:58 PM,56818,434676.94,6375412.27,69.3,-0.9,3.08,434702.23,6375387.61,91,337,5.27,2.14,-25,
202,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:46:59 PM,56819,434676.95,6375412.83,69.7,0.36,1.83,434702.23,6375387.61,91,337,5.27,2.14,-25,
203,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:00 PM,56820,434677.06,6375413.2,70,-0.28,1.26,434702.23,6375387.61,91,336,5.27,1.94,-25,
204,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:01 PM,56821,434677.06,6375413.38,69.7,0.48,1.25,434701.62,6375392.03,88,336,359.32,1.94,-24,
205,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:02 PM,56822,434676.86,6375413.57,69.6,0.85,1.34,434701.62,6375392.03,91,336,359.32,1.94,-23,
206,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:03 PM,56823,434676.87,6375413.94,70,-2.7,1.91,434701.62,6375392.03,91,335,359.32,1.97,-24,
207,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:04 PM,56824,434677.07,6375414.13,70.6,-4.02,2.36,434701.3,6375393.03,91,335,359.6,1.92,-24,
208,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:05 PM,56825,434677.08,6375414.5,71.2,-0.57,1.6,434701.3,6375393.03,91,335,359.6,1.89,-25,
209,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:06 PM,56826,434677.19,6375415.05,71.4,2.04,0.8,434702.05,6375394.37,88.5,336,2.46,1.92,-25,
210,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:07 PM,56827,434677.29,6375415.24,70.8,1.69,1.91,434702.05,6375394.37,91,338,2.46,1.94,-25,
211,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:08 PM,56828,434677.19,6375415.24,70.1,0.78,3.07,434702.05,6375394.37,91,338,2.46,2.06,-24,
212,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:09 PM,56829,434676.99,6375415.43,70.2,-0.98,2.95,434702.1,6375394.64,91,337,358.82,1.92,-24,
213,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:10 PM,56830,434676.8,6375415.8,70.7,-2.85,1.82,434702.1,6375394.64,91,337,358.82,1.92,-24,
214,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:11 PM,56831,434676.81,6375416.17,71.4,-2.66,0.55,434702.1,6375394.64,91,336,358.82,1.97,-24,
215,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:12 PM,56832,434676.61,6375416.73,71.7,0.12,-0.38,434702.1,6375394.64,91,336,358.82,1.97,-25,
216,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:13 PM,56833,434676.62,6375417.1,71.3,1.61,0.44,434702.1,6375394.64,91,336,358.82,1.86,-26,
217,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:14 PM,56834,434676.83,6375417.47,71.2,0.05,3.06,434702.1,6375394.64,91,336,358.82,1.86,-26,
218,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:15 PM,56835,434676.93,6375417.47,71,-1.51,5.53,434702.1,6375394.64,92,336,358.82,1.75,-28,
219,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:16 PM,56836,434676.83,6375417.66,70.6,-0.51,5.2,434702.1,6375394.64,91,337,358.82,1.83,-27,
220,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:17 PM,56837,434676.63,6375417.84,70.9,1.2,2.19,434702.99,6375397.44,91,335,4.07,1.92,-26,
221,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:18 PM,56838,434676.54,6375418.4,71.3,-0.6,-1.35,434702.99,6375397.44,91,334,4.07,1.92,-25,
222,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:19 PM,56839,434676.65,6375418.96,71.9,-3.62,-2.35,434701.05,6375398.32,91,334,7.14,1.94,-24,
223,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:20 PM,56840,434676.75,6375419.14,72.5,-3.01,-0.33,434701.05,6375398.32,91,333,7.14,2.06,-24,
224,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:21 PM,56841,434676.86,6375419.51,72.2,1.71,2.64,434701.05,6375398.32,91,333,7.14,2.06,-24,
225,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:22 PM,56842,434676.77,6375420.07,71.5,3.74,3.97,434701.05,6375398.32,91,332,7.14,2.17,-23,
226,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:23 PM,56843,434676.78,6375420.81,71.3,0.2,3.78,434701.05,6375398.32,91,333,7.14,2.2,-24,
227,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:24 PM,56844,434676.69,6375421.18,71.4,-2.38,3.91,434701.05,6375398.32,91,335,7.14,2.34,-24,
228,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:25 PM,56845,434676.28,6375421,71.4,0.17,3.98,434701.05,6375398.32,91,337,7.14,2.51,-23,
229,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:26 PM,56846,434675.98,6375420.82,71.5,0.64,2.5,434701.05,6375398.32,91,339,7.14,2.42,-24,
230,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:27 PM,56847,434675.89,6375421.2,72.5,-3.5,-0.63,434702.46,6375400.17,91,340,3.58,2.31,-25,
231,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:28 PM,56848,434675.7,6375421.94,73.8,-3.3,-3.33,434702.46,6375400.17,91,339,3.58,2.37,-25,
232,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:29 PM,56849,434675.31,6375422.32,74,0.48,-2.76,434702.46,6375400.17,91,338,3.58,2.26,-26,
233,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:30 PM,56850,434675.31,6375422.51,73.6,1.68,2.25,434702.46,6375400.17,91,337,3.58,2.17,-26,
234,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:31 PM,56851,434675.41,6375422.32,73.4,-0.63,6.96,434702.46,6375400.17,92,336,3.58,1.97,-27,
235,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:32 PM,56852,434675.21,6375422.69,73.6,-1.44,6.92,434702.46,6375400.17,92,336,3.58,1.97,-27,
236,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:33 PM,56853,434674.52,6375423.26,73.6,1.02,2.64,434702.46,6375400.17,92,336,3.58,2,-26,
237,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:34 PM,56854,434673.93,6375423.83,73.3,1.96,-2.09,434702.46,6375400.17,92,335,3.58,2.14,-26,
238,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:35 PM,56855,434673.64,6375424.2,73.2,-1.79,-2.45,434702.46,6375400.17,92,334,3.58,2.23,-25,
239,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:36 PM,56856,434673.53,6375423.83,72.8,-3.49,1.35,434701.2,6375405.3,88.3,332,356.93,2.4,-26,
240,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:37 PM,56857,434673.03,6375423.66,72.6,0.19,4.44,434701.2,6375405.3,91,330,356.93,2.31,-24,
241,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:38 PM,56858,434672.73,6375423.85,72.6,0.85,3.99,434701.2,6375405.3,91,329,356.93,2.45,-25,
242,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:39 PM,56859,434672.65,6375424.59,72.5,-1.77,1.16,434702.81,6375406.38,91,329,1.74,2.34,-25,
243,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:40 PM,56860,434672.26,6375425.15,72,-0.35,-0.61,434702.81,6375406.38,91,330,1.74,2.37,-25,
244,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:41 PM,56861,434671.76,6375425.16,71.5,2.14,0.18,434702.81,6375406.38,91,331,1.74,2.26,-25,
245,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:42 PM,56862,434671.56,6375425.16,71.1,-0.29,2.7,434702.81,6375406.38,91,331,1.74,2.4,-25,
246,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:43 PM,56863,434671.36,6375424.98,71.2,-2.86,4.43,434702.81,6375406.38,91,331,1.74,2.4,-25,
247,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:44 PM,56864,434671.06,6375424.99,71,-1.44,4.03,434702.81,6375406.38,91,332,1.74,2.45,-26,
248,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:45 PM,56865,434670.56,6375425.18,70.5,1.53,1.3,434702.81,6375406.38,92,332,1.74,2.37,-24,
249,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:46 PM,56866,434670.17,6375425.56,69.8,0.74,-1.81,434702.81,6375406.38,92,332,1.74,2.17,-24,
250,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:47 PM,56867,434669.87,6375425.93,68.9,-2.38,-2.56,434702.81,6375406.38,92,332,1.74,2.06,-25,
251,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:48 PM,56868,434669.68,6375426.31,68.8,-2.59,-0.52,434702.81,6375406.38,92,333,1.74,1.97,-26,
252,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:49 PM,56869,434669.48,6375426.5,68.7,-0.21,2.33,434702.81,6375406.38,92,333,1.74,1.92,-25,
253,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:50 PM,56870,434669.29,6375426.87,68.1,1.35,5.01,434702.81,6375406.38,92,332,1.74,1.69,-27,
254,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:51 PM,56871,434668.99,6375427.06,67.2,1.69,5.32,434702.81,6375406.38,92,333,1.74,1.61,-26,
255,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:52 PM,56872,434668.7,6375427.44,66.5,-1.42,2.95,434702.81,6375406.38,92,333,1.74,1.72,-26,
256,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:53 PM,56873,434668.5,6375427.62,65.7,-3.65,0.44,434703.88,6375410.56,92,332,6.95,1.63,-27,
257,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:54 PM,56874,434668.11,6375427.82,65.6,0.17,-1.3,434703.88,6375410.56,92,332,6.95,1.63,-27,
258,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:55 PM,56875,434668.01,6375428,65.8,0.57,-1.16,434702.48,6375411.26,88.3,333,3.7,1.69,-26,
259,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:56 PM,56876,434668.21,6375428.19,65.9,-2.05,1.23,434702.48,6375411.26,92,332,3.7,1.77,-25,
260,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:57 PM,56877,434668.01,6375428.19,65.3,0.32,4.07,434702.48,6375411.26,92,331,3.7,1.92,-24,
261,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:58 PM,56878,434667.71,6375428.19,65,2.85,4.97,434702.48,6375411.26,92,330,3.7,1.8,-26,
262,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:47:59 PM,56879,434667.72,6375428.57,64.4,-2.3,2.73,434702.48,6375411.26,92,331,3.7,1.86,-25,
263,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:00 PM,56880,434667.53,6375429.5,64.7,-5.61,-1.93,434702.48,6375411.26,92,332,3.7,1.86,-25,
264,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:01 PM,56881,434667.14,6375430.06,65.8,-1.32,-4.32,434701.87,6375414.55,89.7,332,359.51,1.92,-26,
265,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:02 PM,56882,434667.05,6375430.43,65.6,2.57,-1.53,434701.87,6375414.55,92,333,359.51,1.86,-26,
266,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:03 PM,56883,434667.35,6375430.43,64.8,1.57,4.17,434701.87,6375414.55,92,334,359.51,2,-24,
267,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:04 PM,56884,434667.55,6375430.24,63.9,-1.64,7.99,434703.3,6375414.57,92,334,3.44,2.37,-22,
268,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:05 PM,56885,434667.15,6375430.62,63.6,-1.4,5.8,434703.3,6375414.57,92,334,3.44,2.37,-22,
269,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:06 PM,56886,434666.66,6375431.37,64.4,-0.41,0.29,434703.3,6375414.57,92,335,3.44,2.54,-22,
270,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:07 PM,56887,434666.37,6375431.74,64.2,-1.2,-3.06,434702.9,6375414.73,88.7,335,359.72,2.57,-22,
271,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:08 PM,56888,434666.37,6375431.93,64.1,-0.53,-2.18,434702.9,6375414.73,92,335,359.72,2.28,-23,
272,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:09 PM,56889,434666.37,6375431.93,63.8,-0.27,1.21,434702.9,6375414.73,92,335,359.72,2.09,-24,
273,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:10 PM,56890,434666.48,6375432.3,63.9,-1.87,4.11,434702.43,6375415.46,92,336,4.6,1.94,-26,
274,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:11 PM,56891,434666.39,6375433.04,64.3,-1.09,4.08,434702.43,6375415.46,92,335,4.6,1.75,-26,
275,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:12 PM,56892,434666.3,6375433.78,64.5,0.45,2.67,434703.73,6375416.95,89,334,4.35,1.58,-28,
276,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:13 PM,56893,434666.51,6375434.34,64.7,-0.16,1.84,434703.73,6375416.95,92,334,4.35,1.58,-27,
277,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:14 PM,56894,434666.72,6375434.71,65.2,-0.52,1.96,434703.73,6375416.95,92,333,4.35,1.69,-28,
278,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:15 PM,56895,434666.92,6375434.89,66,0.11,1.77,434704.01,6375416.68,92,332,13.88,1.63,-28,
279,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:16 PM,56896,434666.93,6375435.44,67.6,0.68,0.46,434704.01,6375416.68,92,332,13.88,1.63,-28,
280,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:17 PM,56897,434666.94,6375435.82,68.5,-0.53,-0.39,434704.01,6375416.68,92,332,13.88,1.69,-27,
281,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:18 PM,56898,434667.04,6375436.37,68.5,-2.12,0.32,434704.01,6375416.68,92,333,13.88,1.75,-27,
282,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:19 PM,56899,434666.95,6375436.56,69.5,-0.47,1.48,434704.01,6375416.68,92,333,13.88,1.75,-25,
283,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:20 PM,56900,434666.96,6375437.11,70.7,0.54,2,434704.01,6375416.68,92,334,13.88,2,-25,
284,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:21 PM,56901,434667.07,6375437.85,71.5,-0.43,1.99,434704.01,6375416.68,92,333,13.88,2,-26,
285,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:22 PM,56902,434667.18,6375438.41,71.9,-0.87,1.97,434703.27,6375420.25,89.5,333,1.94,2.03,-24,
286,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:23 PM,56903,434667.28,6375438.78,72.6,0.15,2.65,434703.27,6375420.25,92,334,1.94,2.34,-23,
287,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:24 PM,56904,434667.39,6375439.15,73.4,0.95,2.42,434703.27,6375420.25,92,334,1.94,2.51,-22,
288,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:25 PM,56905,434667.4,6375439.71,74.2,0.75,0.92,434704.05,6375420.11,92,335,1,2.62,-23,
289,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:26 PM,56906,434667.61,6375440.26,75.3,-0.57,0.13,434704.05,6375420.11,92,335,1,2.4,-23,
290,2022_NSEO_Dive_01,5_0,5,0,6/1/2022,152,3:48:27 PM,56907,434667.81,6375440.81,76.2,-1.19,0.39,434704.05,6375420.11,92,335,1,2.4,-23,
