"","FILENAME","FRAME","TIME_MINS","PERIOD","PERIOD_TIME_MINS","LENGTH_MM","PRECISION","RMS_1_MM","RMS_2_MM","RANGE_MM","DIRECTION_DEG","HORZ_DIR_DEG","VERT_DIR_DEG","MID_X_MM","MID_Y_MM","MID_Z_MM","OPCODE","TAPE_READER","DEPTH_NOT_USED","TRIP_COMMENT","YEAR","DIVE_NO","TRANSECT_NO","USER_DEF_4","USER_DEF_5","USER_DEF_6","USER_DEF_7","USER_DEF_8","FAMILY","GENUS","SPECIES","CODE","SPECIMEN_NUMBER","STAGE","ACTIVITY","CHECK_ID","SPECIES_COMMENT","USER_DEF_ATTR"
"1345","2012_6761_2_SL.avi",29289,16.2879,NA,NA,NA,32,1.903,NA,4361.715,15.711,NA,NA,-47.009,1088.92,-4223.34,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,NA,NA,NA,NA,NA
"1346","2012_6761_2_SL.avi",32246,17.9323,NA,NA,NA,55,1.48,NA,5199.191,21.994,NA,NA,-1335.933,1311.768,-4850.374,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,NA,NA,NA,NA,NA
"1347","2012_6761_2_SL.avi",34947,19.4344,NA,NA,NA,36,0.337,NA,4180.195,20.714,NA,NA,-1393.27,410.119,-3919.774,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,7,NA,NA,NA,NA,NA
"1348","2012_6761_2_SL.avi",36100,20.0756,NA,NA,NA,17,0.987,NA,2692.414,26.849,NA,NA,929.562,-835.805,-2384.625,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,NA,NA,NA,NA,NA
"1349","2012_6761_2_SL.avi",36571,20.3375,NA,NA,NA,20,4.85,NA,3066.737,22.409,NA,NA,1030.921,489.758,-2846.44,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,9,NA,NA,NA,NA,NA
"1350","2012_6761_2_SL.avi",37288,20.7362,NA,NA,NA,78,10.226,NA,5818.773,26.512,NA,NA,-2069.882,1456,-5239.635,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,NA,NA,NA,NA,NA
"1351","2012_6761_2_SL.avi",37992,21.1277,NA,NA,NA,30,0.606,NA,4132.503,12.486,NA,NA,-596.644,577.412,-4048.233,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,NA,NA,NA,NA,NA
"1352","2012_6761_2_SL.avi",39562,22.0008,NA,NA,NA,29,2.956,NA,3421.919,26.643,NA,NA,-1483.924,-456.794,-3049.4,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,NA,NA,NA,NA,NA
"1353","2012_6761_2_SL.avi",41502,23.0797,NA,NA,NA,17,9.695,NA,3238.232,9.217,NA,NA,252.497,383.707,-3205.489,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,NA,NA,NA,NA,NA
"1354","2012_6761_2_SL.avi",46454,25.8335,NA,NA,NA,32,5.139,NA,4196.782,15.523,NA,NA,-999.929,423.773,-4053.83,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,NA,NA,NA,NA,NA
"1355","2012_6761_2_SL.avi",49919,27.7605,NA,NA,NA,19,7.711,NA,2991.263,21.419,NA,NA,1015.997,-461.535,-2775.317,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,NA,NA,NA,NA,NA
"1356","2012_6761_2_SL.avi",50231,27.934,NA,NA,NA,60,5.041,NA,5200.185,24.665,NA,NA,-2149.265,197.263,-4731.139,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,NA,NA,NA,NA,NA
"1357","2012_6761_2_SL.avi",50957,28.3377,NA,NA,NA,23,4.387,NA,3486.554,17.175,NA,NA,-922.083,385.729,-3340.215,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,17,NA,NA,NA,NA,NA
"1358","2012_6761_2_SL.avi",52731,29.3242,NA,NA,NA,23,6.503,NA,3792.723,6.603,NA,NA,261.411,267.351,-3774.246,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,18,NA,NA,NA,NA,NA
"1359","2012_6761_2_SL.avi",53761,29.897,NA,NA,NA,24,10.302,NA,3445.815,20.645,NA,NA,-1164.885,275.164,-3231.249,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,19,NA,NA,NA,NA,NA
"1360","2012_6761_2_SL.avi",54830,30.4915,NA,NA,NA,23,3.876,NA,3474.923,17.897,NA,NA,-964.344,386.958,-3315.93,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,21,NA,NA,NA,NA,NA
"1361","2012_6761_2_SL.avi",58146,32.3356,NA,NA,NA,33,2.327,NA,4026.094,23.778,NA,NA,1015.778,1186.115,-3710.898,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,NA,NA,NA,NA,NA
"1362","2012_6761_2_SL.avi",59009,32.8155,NA,NA,NA,32,3.223,NA,4380.578,12.727,NA,NA,26.53,871.876,-4292.853,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,NA,NA,NA,NA,NA
"1363","2012_6761_2_SL.avi",61058,33.955,NA,NA,NA,25,6.435,NA,3711.128,13.662,NA,NA,842.8,162.697,-3610.497,1,"Kristen Green",0,NA,2012,6761,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,NA,NA,NA,NA,NA
"1364","2012_6762_1_SL.avi",3033,1.6867,NA,NA,NA,24,2.992,NA,3964.046,3.695,NA,NA,-91.865,152.573,-3960.043,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,1,NA,NA,NA,NA,NA
"1365","2012_6762_1_SL.avi",4538,2.5236,NA,NA,NA,62,8.715,NA,5526.502,22.371,NA,NA,1543.157,1318.257,-5140.34,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,2,NA,NA,NA,NA,NA
"1366","2012_6762_1_SL.avi",6520,3.6258,NA,NA,NA,16,1.451,NA,2878.865,15.71,NA,NA,-721.454,235.012,-2777.074,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,3,NA,NA,NA,NA,NA
"1367","2012_6762_1_SL.avi",7116,3.9573,NA,NA,NA,38,3.912,NA,4234.843,22.962,NA,NA,-1449.089,708.842,-3915.556,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,4,NA,NA,NA,NA,NA
"1368","2012_6762_1_SL.avi",7152,3.9773,NA,NA,NA,35,0.08,NA,4042.593,22.808,NA,NA,-1464.462,476.811,-3737.722,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,5,NA,NA,NA,NA,NA
"1369","2012_6762_1_SL.avi",10883,6.0521,NA,NA,NA,68,6.385,NA,5828.297,22.937,NA,NA,-1262.936,1771.175,-5407.123,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,6,NA,NA,NA,NA,NA
"1370","2012_6762_1_SL.avi",10931,6.0788,NA,NA,NA,56,5.65,NA,5481.323,22.92,NA,NA,593.459,1940.679,-5091.804,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,7,"AD","Fish milling",NA,NA,NA
"1371","2012_6762_1_SL.avi",11171,6.2123,NA,NA,434.946,4,4.881,5.494,2092.059,3.299,3.383,3.532,93.721,-120.782,-2086.466,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,7,"AD","Fish milling",NA,NA,NA
"1372","2012_6762_1_SL.avi",19337,10.7535,NA,NA,NA,17,3.604,NA,3030.796,15.69,NA,NA,-351.171,677.197,-2933.225,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,8,NA,NA,NA,NA,NA
"1373","2012_6762_1_SL.avi",25177,14.0012,NA,NA,NA,43,0.089,NA,4806.921,22.151,NA,NA,-507.491,1643.022,-4488.811,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,9,NA,NA,NA,NA,NA
"1374","2012_6762_1_SL.avi",25214,14.0218,NA,NA,NA,47,4.451,NA,5163.235,20.064,NA,NA,-121.102,1661.732,-4887.021,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,10,"AD","Fish chasing other fish",NA,NA,NA
"1375","2012_6762_1_SL.avi",25289,14.0635,NA,NA,459.554,32,3.277,6.796,3475.441,19.064,21.168,14.372,-953.746,544.287,-3297.394,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,10,"AD","Fish chasing other fish",NA,NA,NA
"1376","2012_6762_1_SL.avi",28304,15.7401,NA,NA,NA,24,8.96,NA,3735.33,9.983,NA,NA,636.027,-201.097,-3675.285,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,NA,NA,NA,NA,NA
"1377","2012_6762_1_SL.avi",36579,20.3419,NA,NA,NA,68,8.145,NA,5837.461,24.695,NA,NA,1225.23,1993.288,-5348.043,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Fish milling",NA,NA,NA
"1378","2012_6762_1_SL.avi",36725,20.4231,NA,NA,561.35,66,10.985,12.648,3610.434,23.36,84.304,32.085,1360.938,372.194,-3323.334,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Fish milling",NA,NA,NA
"1379","2012_6762_1_SL.avi",37896,21.0743,NA,NA,NA,23,3.268,NA,3891.998,2.439,NA,NA,-88.689,55.554,-3890.591,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,NA,NA,NA,NA,NA
"1380","2012_6762_1_SL.avi",39535,21.9858,NA,NA,NA,44,0.729,NA,5230.711,10.454,NA,NA,-87.698,833.35,-5163.156,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,14,NA,NA,NA,NA,NA
"1381","2012_6762_1_SL.avi",45097,25.0789,NA,NA,NA,60,6.682,NA,5933.517,16.523,NA,NA,273.448,1541.485,-5723.258,1,"Kristen Green",0,NA,2012,6762,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,15,NA,NA,NA,NA,NA
"1382","2012_6762_2_SL.avi",17715,9.8515,NA,NA,NA,50,9.415,NA,4889.377,25.581,NA,NA,-1115.332,1696.498,-4447.913,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","Fish chasing other fish",NA,NA,NA
"1383","2012_6762_2_SL.avi",17749,9.8704,NA,NA,618.948,54,7.591,2.371,4461.787,26.342,23.637,27.037,-1275.608,1427.077,-4030.363,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","Fish chasing other fish",NA,NA,NA
"1384","2012_6762_2_SL.avi",18002,10.0111,NA,NA,NA,55,9.879,NA,5613.159,18.903,NA,NA,-129.474,1698.381,-5348.485,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"JV","Fish resting on bottom",NA,NA,NA
"1385","2012_6762_2_SL.avi",18321,10.1885,NA,NA,290.904,13,1.095,1.115,2177.231,8.506,27.164,17.575,-135.003,-338.963,-2146.441,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"JV","Fish resting on bottom",NA,NA,NA
"1386","2012_6762_2_SL.avi",19727,10.9704,NA,NA,NA,55,15.6,NA,4655.225,28.901,NA,NA,-1939.689,1051.387,-4099.184,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","dusky",172,172,3,NA,NA,NA,NA,NA
"1387","2012_6762_2_SL.avi",22211,73.2447,NA,NA,277.629,36,8.153,9.875,3453.014,28.074,23.445,36.912,-1369.783,-940.093,-3027.082,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,4,"JV","Fish milling",NA,NA,NA
"1388","2012_6762_2_SL.avi",22210,12.3512,NA,NA,NA,28,7.152,NA,3402.118,26.397,NA,NA,-1290.322,-855.016,-3029.591,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,4,"JV","Fish milling",NA,NA,NA
"1389","2012_6762_2_SL.avi",22512,12.5191,NA,NA,NA,59,0.035,NA,5402.262,22.77,NA,NA,2049.063,308.042,-4989.077,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,5,NA,NA,NA,NA,NA
"1390","2012_6762_2_SL.avi",24135,13.4217,NA,NA,NA,56,10.289,NA,5685.329,12.169,NA,NA,-1017.702,512.286,-5569.992,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,6,NA,NA,NA,NA,NA
"1391","2012_6762_2_SL.avi",24259,13.4907,NA,NA,NA,42,2.389,NA,4822.513,15.138,NA,NA,1232.428,158.003,-4659.699,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,7,NA,NA,NA,NA,NA
"1392","2012_6762_2_SL.avi",24982,13.8927,NA,NA,NA,61,8.839,NA,5415.007,21.846,NA,NA,-1925.654,484.167,-5037.831,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,NA,NA,NA,NA,NA
"1393","2012_6762_2_SL.avi",25568,14.2186,NA,NA,NA,7,1.935,NA,1883.062,15.221,NA,NA,-465.323,-206.343,-1812.959,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,9,NA,NA,NA,NA,NA
"1394","2012_6762_2_SL.avi",25700,14.292,NA,NA,NA,43,8.299,NA,4580.117,21.444,NA,NA,-1399.169,827.311,-4281.98,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"halibut","halibut",200,200,10,NA,NA,NA,NA,NA
"1395","2012_6762_2_SL.avi",25725,14.3059,NA,NA,881.951,58,5.856,7.444,4328.346,21.431,21.886,3.094,-1397.518,652.776,-4044.182,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"halibut","halibut",200,200,10,NA,NA,NA,NA,NA
"1396","2012_6762_2_SL.avi",25960,14.4366,NA,NA,NA,52,8.355,NA,5712.113,11.399,NA,NA,57.64,1005.876,-5622.555,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,11,NA,NA,NA,NA,NA
"1397","2012_6762_2_SL.avi",33175,18.4489,NA,NA,NA,74,8.936,NA,6050.811,24.529,NA,NA,1471.102,1916.488,-5547.545,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,12,NA,NA,NA,NA,NA
"1398","2012_6762_2_SL.avi",43158,24.0006,NA,NA,NA,48,8.062,NA,4872.51,22.441,NA,NA,-1111.513,1393.413,-4534.787,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,15,NA,NA,NA,NA,NA
"1399","2012_6762_2_SL.avi",43120,23.9795,NA,NA,NA,47,4.293,NA,5250.119,17.652,NA,NA,70.965,1481.698,-5036.198,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,16,NA,NA,NA,NA,NA
"1400","2012_6762_2_SL.avi",45677,25.4014,NA,NA,NA,40,8.228,NA,4775.364,15.647,NA,NA,393.12,1126.531,-4623.904,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,17,NA,NA,NA,NA,NA
"1401","2012_6762_2_SL.avi",46517,25.8686,NA,NA,NA,48,5.273,NA,4919.265,21.797,NA,NA,1166.759,1306.144,-4596.937,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,18,NA,NA,NA,NA,NA
"1402","2012_6762_2_SL.avi",52306,29.0879,NA,NA,NA,34,5.824,NA,3729.304,28.38,NA,NA,-1477.928,907.32,-3301.546,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"JV","Fish milling",NA,"can't get good length",NA
"1403","2012_6762_2_SL.avi",52303,29.0862,NA,NA,NA,43,3.957,NA,4656.22,23.279,NA,NA,-860.708,1533.422,-4311.401,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"JV","Fish milling",NA,NA,NA
"1404","2012_6762_2_SL.avi",52412,29.1468,NA,NA,204.256,26,3.162,0.765,3240.729,24.597,11.393,4.859,-1124.643,680.791,-2962.098,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,22,"JV","Fish milling",NA,NA,NA
"1405","2012_6762_2_SL.avi",56148,31.2245,NA,NA,NA,17,2.507,NA,3162.68,8.517,NA,NA,466.83,-29.435,-3127.898,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,23,"JV","Fish milling",NA,NA,NA
"1406","2012_6762_2_SL.avi",56203,31.2551,NA,NA,173.672,34,6.733,2.664,2631.208,13.89,74.987,26.6,517.751,-417.07,-2545.829,1,"Kristen Green",0,NA,2012,6762,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,23,"JV","Fish milling",NA,NA,NA
"1407","2012_6765_1_SL.avi",4597,2.5564,NA,NA,NA,33,0.912,NA,4376.332,14.602,NA,NA,-450.609,915.052,-4255.809,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,NA,NA,NA,NA,NA
"1408","2012_6765_1_SL.avi",6553,3.6442,NA,NA,NA,61,7.424,NA,5512.579,23.997,NA,NA,-1177.115,1798.396,-5076.288,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"AD","Fish resting on bottom",NA,NA,NA
"1409","2012_6765_1_SL.avi",6649,3.7081,NA,NA,441.576,19,4.048,3.414,3599.325,14.678,3.439,17.076,-833.286,295.138,-3489.078,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"AD","Fish resting on bottom",NA,NA,NA
"1410","2012_6765_1_SL.avi",13918,7.7399,NA,NA,NA,45,3.097,NA,5149.407,15.063,NA,NA,145.499,1222.27,-5000.127,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,3,NA,NA,NA,NA,NA
"1411","2012_6765_1_SL.avi",15816,8.7954,NA,NA,NA,38,5.781,NA,4186.455,23.904,NA,NA,-1469.281,764.768,-3844.834,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,4,NA,NA,NA,NA,NA
"1412","2012_6765_1_SL.avi",17871,9.9382,NA,NA,NA,28,2.191,NA,3915.759,16.432,NA,NA,-711.686,767.17,-3773.343,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,NA,NA,NA,NA,NA
"1413","2012_6765_1_SL.avi",23529,13.0847,NA,NA,NA,108,19.676,NA,6890.964,28.974,NA,NA,2623.293,1933.122,-6071.8,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"finfish",NA,NA,NA,6,NA,NA,NA,"unid fish",NA
"1414","2012_6765_1_SL.avi",29897,16.626,NA,NA,NA,31,0.786,NA,3748.357,26.906,NA,NA,-1185.068,1140.849,-3368.124,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,7,NA,NA,NA,NA,NA
"1415","2012_6765_1_SL.avi",30824,17.1415,NA,NA,NA,33,2.276,NA,4234.134,16.303,NA,NA,-936.199,644.027,-4078.805,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,NA,NA,NA,NA,NA
"1416","2012_6765_1_SL.avi",31077,17.2822,NA,NA,NA,41,5.642,NA,4843.912,16.651,NA,NA,416.378,1223.192,-4668.396,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,NA,NA,NA,NA,NA
"1417","2012_6765_1_SL.avi",32472,18.058,NA,NA,NA,32,3.636,NA,4435.271,11.816,NA,NA,-178.26,796.249,-4359.568,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,NA,NA,NA,NA,NA
"1418","2012_6765_1_SL.avi",34940,19.4305,NA,NA,NA,43,5.813,NA,4907.137,14.051,NA,NA,819.36,761.529,-4777.941,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,NA,NA,NA,NA,NA
"1419","2012_6765_1_SL.avi",41134,22.875,NA,NA,NA,55,4.107,NA,5351.482,18.792,NA,NA,-1669.689,318.916,-5074.327,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,NA,NA,NA,NA,NA
"1420","2012_6765_1_SL.avi",39072,21.7283,NA,NA,NA,31,7.434,NA,3728.709,22.696,NA,NA,-1372.563,-505.571,-3429.831,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,NA,NA,NA,NA,NA
"1421","2012_6765_1_SL.avi",44054,24.4989,NA,NA,NA,33,10.073,NA,3921.993,27.824,NA,NA,1160.803,1340.037,-3498.409,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,15,"AD","Fish milling",NA,NA,NA
"1422","2012_6765_1_SL.avi",44080,24.5133,NA,NA,524.389,49,10.844,13.434,3290.285,27.485,57.809,29.292,1213.966,848.744,-2938.009,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,15,"AD","Fish milling",NA,NA,NA
"1423","2012_6765_1_SL.avi",45213,25.1434,NA,NA,NA,88,7.424,NA,6538.747,24.947,NA,NA,-1502.978,2183.332,-5977.402,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,17,"AD","Fish milling",NA,NA,NA
"1424","2012_6765_1_SL.avi",45388,25.2407,NA,NA,543.721,37,8.012,2.754,4222.44,21.017,11.376,34.952,-1380.353,537.329,-3954.099,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,17,"AD","Fish milling",NA,NA,NA
"1425","2012_6765_1_SL.avi",46443,25.8274,NA,NA,NA,86,10.149,NA,6656.49,21.134,NA,NA,1345.52,1852.346,-6250.38,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,18,"AD","Fish milling",NA,"no length, fish blurry - bad RMS",NA
"1426","2012_6765_1_SL.avi",47777,26.5693,NA,NA,NA,22,6.495,NA,3215.7,23.528,NA,NA,934.228,816.281,-2966.754,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,19,NA,NA,NA,NA,NA
"1427","2012_6765_1_SL.avi",48376,26.9024,NA,NA,NA,57,6.69,NA,5909.375,12.824,NA,NA,-3.528,1186.49,-5789.036,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,20,NA,NA,NA,NA,NA
"1428","2012_6765_1_SL.avi",49813,27.7015,NA,NA,NA,28,2.912,NA,4220.88,5.236,NA,NA,-349.771,70.271,-4205.775,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,21,NA,NA,NA,NA,NA
"1429","2012_6765_1_SL.avi",54696,30.417,NA,NA,NA,12,4.239,NA,2367.082,22.782,NA,NA,837.972,324.037,-2189.95,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,22,NA,NA,NA,NA,NA
"1430","2012_6765_1_SL.avi",59397,33.0313,NA,NA,NA,22,3.417,NA,3654.225,12.174,NA,NA,-70.808,689.774,-3587.835,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,NA,NA,NA,NA,NA
"1431","2012_6765_1_SL.avi",59460,33.0663,NA,NA,NA,28,2.962,NA,4028.675,15.378,NA,NA,-112.955,977.92,-3906.55,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,NA,NA,NA,NA,NA
"1432","2012_6765_1_SL.avi",62898,34.9782,NA,NA,NA,26,2.213,NA,3585.937,20.539,NA,NA,-1257.763,-42.533,-3357.852,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,25,NA,NA,NA,NA,NA
"1433","2012_6765_1_SL.avi",62911,34.9854,NA,NA,NA,34,1.254,NA,4676.843,6.928,NA,NA,-229.154,414.806,-4652.772,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,NA,NA,NA,NA,NA
"1434","2012_6765_1_SL.avi",63441,35.2802,NA,NA,NA,57,3.373,NA,5707.594,17.01,NA,NA,-477.956,1481.19,-5491.29,1,"Kristen Green",0,NA,2012,6765,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,27,NA,NA,NA,NA,NA
"1435","2012_6765_2_SL.avi",3360,1.8685,NA,NA,NA,28,2.364,NA,3896.947,22.828,NA,NA,337.461,1395.577,-3622.8,1,"Kristen Green",0,NA,2012,6765,2,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","Fish resting on bottom",NA,"fish curled up, can't get length",NA
"1436","2012_6765_2_SL.avi",3763,2.0926,NA,NA,NA,25,3.364,NA,3667.866,15.077,NA,NA,-691.479,580.472,-3555.017,1,"Kristen Green",0,NA,2012,6765,2,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,NA,NA,NA,NA,NA
