FILENAME,FRAME,TIME (HMS),PERIOD,PERIOD TIME (HMS),LENGTH (mm),PRECISION (mm),RMS (mm),RANGE (mm),DIRECTION (deg),HORZ. DIR. (deg),VERT. DIR. (deg),MID_X (mm),MID_Y (mm),MID_Z (mm),OPCODE,TAPEREADER,DEPTH,COMMENT,YEAR,DIVE,TRANSECT_NUMBER,,DIVE_NO,,,,FAMILY,GENUS,SPECIES,CODE,NUMBER,STAGE,ACTIVITY,CHECK_ID,COMMENT,EVENT TIME HH:MM:SS
SL_2018SSEO_Dive_23_15-28-33.000.avi,6750,15:36:03,,,,20.861,0.351,3276.639,31.423,,,1628.715,-529.382,-2793.457,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,4,AD,Feeding,,"NO LENGTH, head in rock",
SL_2018SSEO_Dive_23_15-28-33.000.avi,11225,15:38:32,,,357.994,18.609,1.612,3681.413,15.102,8.224,45.24,518.431,-806.991,-3554.265,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,10,SU,Fish resting on bottom,,Is that a YE?,
SL_2018SSEO_Dive_23_15-28-33.000.avi,14421,15:40:19,,,147.981,20.18,1.019,2798.354,29.605,25.511,38.414,1353.126,-283.152,-2433.035,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,12,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,16553,15:41:30,,,,61.146,0.418,5576.545,33.423,,,-2255.356,2061.817,-4664.776,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,14,AD,Fish moving slowly into frame,,"NO LENGTH, can't see entire fish",
SL_2018SSEO_Dive_23_15-28-33.000.avi,17432,15:41:59,,,435.226,98.658,0.38,5649.399,28.715,35.28,30.852,2248.213,1520.843,-4954.622,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,17,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,17883,15:42:14,,,,19.478,0.192,3184.809,28.802,,,-1506.373,-305.922,-2789.312,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,19,JV,Fish resting on bottom,,"NO LENGTH, hiding behind rock",
SL_2018SSEO_Dive_23_15-28-33.000.avi,18191,15:42:24,,,823.172,152.862,0.43,6131.437,29.047,61.811,28.207,-2269.535,1926.482,-5360.261,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,20,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,19429,15:43:06,,,781.161,90.327,1.023,6336.548,34.529,12.388,22.668,2665.562,2407.322,-5220.288,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,22,AD,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,19559,15:43:10,,,545.282,124.337,1.029,5943.426,19.719,33.043,0.887,1574.274,1242.172,-5594.907,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,23,AD,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,21496,15:44:15,,,499.497,16.866,0.643,2892.894,18.938,83.976,71.076,-929.361,133.341,-2736.301,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,27,AD,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,23450,15:45:20,,,707.648,154.757,1.395,6022.272,9.861,44.251,20.402,993.761,275.819,-5933.307,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,28,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,23553,15:45:23,,,751.206,192.888,1.423,6097.444,25.613,73.266,6.399,-2270.922,1338.113,-5498.29,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,29,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,23721,15:45:29,,,863.39,161.642,0.926,6229.857,26.713,76.093,39.256,-1997.14,1963.138,-5564.947,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,30,AD,Fish actively swimming in frame,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,27218,15:47:25,,,179.119,78.513,0.444,4106.196,20.348,51.851,12.458,-1361.843,429.064,-3849.953,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,37,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,28527,15:48:09,,,460.368,64.985,0.426,4044.539,28.237,48.337,9.685,1159.884,1521.917,-3563.247,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,38,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,29094,15:48:28,,,431.357,112.744,0.926,5992.649,29.445,37.453,28.549,-2476.502,1595.358,-5218.584,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,39,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,30339,15:49:09,,,99.661,33.003,0.56,3312.01,22.427,25.04,20.028,-1263.284,-24.816,-3061.52,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,43,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,32022,15:50:05,,,,2.094,0.766,999.301,13.927,,,-205.361,-130.078,-969.283,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,45,AD,Attracted,,"NO LENGTH, partial body view",
SL_2018SSEO_Dive_23_15-28-33.000.avi,33992,15:51:11,,,186.668,27.303,0.368,3558.368,25.829,19.582,45.469,-1223.883,951.697,-3202.868,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,48,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,34606,15:51:32,,,428.376,71.486,0.583,3851.018,26.788,71.94,17.993,-1405.489,1018.339,-3437.721,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,50,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,34850,15:51:40,,,329.131,38.563,0.564,3151.029,8.249,45.493,32.773,-127.486,-433.761,-3118.427,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,51,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,36985,15:52:51,,,352.484,95.652,1.193,4381.232,12.194,78.834,36.836,59.16,-923.538,-4282.379,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,55,SU,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,37147,15:52:56,,,429.43,38.413,0.282,2782.998,21.269,62.374,17.035,180.987,-993.15,-2593.449,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,56,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,38718,15:53:49,,,516.486,16.67,0.39,3356.972,12.069,12.245,1.147,-215.587,-667.957,-3282.776,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,59,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,40663,15:54:53,,,579.983,292.927,0.782,7317.923,15.347,63.865,11.354,-1785.579,750.114,-7056.985,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,61,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,45539,15:57:36,,,652.315,50.353,2.486,7407.082,18.869,8.438,0.325,107.097,2393.107,-7009.025,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,65,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,47321,15:58:35,,,671.664,43.658,1.24,3660.16,29.395,30.189,19.982,1766.578,326.454,-3188.95,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,69,AD,Attracted,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,48217,15:59:05,,,,44.465,0.621,4718.496,31.301,,,2221.953,-1055.929,-4026.431,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,70,AD,Fish moving slowly out of frame,,"NO LENGTH, too dark",
SL_2018SSEO_Dive_23_15-28-33.000.avi,51435,16:00:52,,,227.33,31.509,1.004,3923.224,21.457,11.34,14.669,-1127.146,888.371,-3651.304,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,77,JV,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,51926,16:01:09,,,272.573,48.573,0.352,5072.409,22.179,17.729,1.743,629.089,1808.566,-4697.092,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,79,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,51946,16:01:10,,,444.454,80.306,3.231,5762.175,28.314,23.424,21.503,-1481.574,2296.557,-5072.812,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,80,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,52360,16:01:23,,,95.963,27.176,2.438,2649.406,22.751,40.875,18.543,-1009.599,-174.628,-2443.27,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,81,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,52612,16:01:32,,,445.288,155.265,3.375,5745.578,21.25,60.796,24.085,-1755.482,1120.157,-5354.922,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,82,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,52737,16:01:36,,,328.221,76.757,1.061,4198.172,14.709,47.24,21.282,-1044.846,-211.259,-4060.581,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,83,SU,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,53201,16:01:51,,,573.708,238.522,1.711,9563.418,22.821,24.716,17.765,-2196.708,2988.753,-8814.805,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,84,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,53707,16:02:08,,,384.753,85.898,3.599,4592.558,3.341,42.446,22.463,264.85,-38.758,-4584.751,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,85,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,53707,16:02:08,,,395.615,96.634,0.23,4639.238,4.596,46.318,17.59,-344.847,138.838,-4624.32,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,86,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,54513,16:02:35,,,,153.885,0.643,8666.766,20.901,,,-1416.702,2707.478,-8110.201,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,88,AD,Attracted,,"NO LENGTH, facing ROV",
SL_2018SSEO_Dive_23_15-28-33.000.avi,54763,16:02:43,,,,59.223,1.901,5686.336,29.109,,,-2757.868,189.97,-4969.155,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,89,AD,Attracted,,"NO LENGTH, facing ROV",
SL_2018SSEO_Dive_23_15-28-33.000.avi,54988,16:02:51,,,513.51,6.592,0.809,2886.558,11.365,4.054,10.306,-4.984,-568.776,-2829.963,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,90,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,55175,16:02:57,,,626.881,178.873,1.523,5792.7,8.176,56.104,5.318,-476.384,672.086,-5733.823,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,91,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,55555,16:03:10,,,614.71,224.548,2.068,6652.988,8.302,55.315,17,-881.561,-381.679,-6583.268,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,92,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,55628,16:03:12,,,539.738,322.365,3.455,7448.092,10.164,71.513,16.285,-1275.061,319.144,-7331.196,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,93,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,55886,16:03:21,,,427.364,36.286,0.637,4659.484,19.946,12.848,34.573,431.113,-1529.95,-4379.975,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,94,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,56810,16:03:52,,,623.225,118.612,1.849,4797.446,15.155,54.956,6.891,1149.31,-502.03,-4630.61,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,95,AD,Attracted,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,56948,16:03:56,,,501.846,264.066,1.163,8339.432,29.773,50.592,23.541,3168.125,2666.632,-7238.659,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,96,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,57409,16:04:12,,,,64.497,1.704,5764.327,13.958,,,-1320.648,-462.93,-5591.874,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,97,AD,Fish resting on bottom,,"NO LENGTH, body hidden",
SL_2018SSEO_Dive_23_15-28-33.000.avi,58569,16:04:50,,,408.875,59.306,1.982,4150.054,19.389,30.611,0.161,1225.724,-629.077,-3914.692,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,99,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,59024,16:05:05,,,,38.819,2.502,4377.168,18.34,,,-592.917,-1264.064,-4148.517,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,100,AD,Attracted,,"NO LENGTH, facing ROV",
SL_2018SSEO_Dive_23_15-28-33.000.avi,61576,16:06:31,,,669.589,212.547,2.727,6444.743,9.581,65.341,28.668,-518.67,938.932,-6354.848,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,109,AD,Fish moving quickly into frame,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,61748,16:06:36,,,221.858,21.39,2.261,3125.013,18.52,20.001,23.272,-517.401,-847.1,-2963.178,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,110,JV,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,61839,16:06:39,,,,82.016,5.447,6467.086,31.488,,,-2957.265,1604.579,-5522.961,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,111,AD,Attracted,,"NO LENGTH, facing ROV",
SL_2018SSEO_Dive_23_15-28-33.000.avi,64578,16:08:11,,,609.506,74.681,3.765,5835.359,21.873,20.307,41.801,-2161.431,232.874,-5415.293,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,116,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,65430,16:08:39,,,385.985,53.174,2.958,4213.803,27.086,30.251,24.497,1506.936,-1187.583,-3751.657,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,117,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,67564,16:09:50,,,,93.927,2.733,7084.048,29.625,,,-3441.923,614.021,-6161.158,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,121,AD,Fish actively swimming in frame,,"NO LENGTH, too dark",
SL_2018SSEO_Dive_23_15-28-33.000.avi,68868,16:10:34,,,453.033,90.555,0.734,7294.167,25.055,11.199,18.69,1524.139,2686.861,-6607.772,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,122,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,69338,16:10:49,,,647.708,241.359,2.235,7988.095,25.947,46.35,21.833,-1825.293,2980.645,-7182.878,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,123,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,69510,16:10:55,,,658.172,234.353,1.093,6957.691,29.192,76.394,10.738,3341.375,592.73,-6073.989,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,124,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,71676,16:12:07,,,,51.564,1.026,5137.964,28.666,,,-2361.335,683.571,-4511.707,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,127,SU,Fish actively swimming in frame,,"NO LENGTH, swimming away",
SL_2018SSEO_Dive_23_15-28-33.000.avi,72012,16:12:18,,,277.496,105.841,5.779,6507.558,13.682,21.887,2.101,-1031.318,1142.736,-6322.883,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,128,JV,Fish seeking cover,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,75271,16:14:07,,,414.499,25.631,0.688,4831.45,17.669,0.036,56.627,1466.238,-24.757,-4603.525,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,130,AD,Fish milling/hovering,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,75856,16:14:27,,,525.391,138.352,8.694,5907.592,20.818,45.305,24.48,-1694.174,1240.178,-5521.9,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,131,AD,Fish resting on bottom,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,77508,16:15:22,,,514.265,142.09,1.743,6555.564,14.229,28.713,3.529,1598.224,-205.528,-6354.436,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,yelloweye,145,145,132,AD,Feeding,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,29610,15:48:45,,,,124.132,1.3,8047.36,13.551,,,1786.506,563.872,-7826.267,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,quillback,147,147,40,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,37655,15:53:13,,,,51.182,2.196,5018.894,17.546,,,-1361.311,-684.611,-4781.991,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,quillback,147,147,57,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,40880,15:55:01,,,,44.584,0.02,4621.047,19.746,,,1258.645,901.797,-4353.923,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,quillback,147,147,62,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,53803,16:02:11,,,,73.266,0.979,6030.798,25.085,,,2490.117,552.544,-5464.846,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,quillback,147,147,87,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,74961,16:13:57,,,,34.026,0.643,4328.59,7.388,,,463.767,-329.341,-4291.055,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,quillback,147,147,129,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,29921,15:48:55,,,,93.285,2.025,6708.273,23.803,,,-2399.663,1222.672,-6143.909,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,tiger,148,148,41,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,33636,15:50:59,,,,90.555,0.629,6623.855,22.733,,,-1147.213,2257.38,-6120.751,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,tiger,148,148,46,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,50812,16:00:32,,,,52.928,0.557,5126.345,24.095,,,-576.573,1988.293,-4689.74,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,tiger,148,148,75,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,61383,16:06:24,,,,48.366,0.459,4994.326,18.728,,,-1599.603,-136.806,-4729.254,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,tiger,148,148,108,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,3840,15:34:26,,,,26.895,0.31,4017.526,3.065,,,-90.796,174.477,-4012.708,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,1,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,4914,15:35:02,,,,18.567,0.264,3031.941,16.815,,,830.369,-296.976,-2900.855,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,2,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,6587,15:35:58,,,,18.135,1.971,3098.696,10.474,,,-524.048,-221.95,-3045.986,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,3,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,8411,15:36:58,,,,29.506,0.244,3885.522,13.197,,,821.17,-354.555,-3781.17,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,5,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,9090,15:37:21,,,,25.19,0.538,3876.727,3.125,,,-206.632,24.781,-3871.137,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,6,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,9090,15:37:21,,,,18.408,2.282,3127.858,9.522,,,-433.558,-297.998,-3083.297,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,7,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,9379,15:37:31,,,,22.461,1.632,3679.828,2.237,,,82.554,99.002,-3677.569,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,8,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,11079,15:38:27,,,,38.439,3.026,4519.587,13.502,,,1049.637,86.364,-4395.165,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,9,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,15850,15:41:06,,,,32.263,1.98,3987.194,22.573,,,1482.749,360.956,-3683.596,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,13,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,17627,15:42:06,,,,29.139,0.719,4009.692,30.726,,,-2037.171,-234.313,-3445.673,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,18,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,18772,15:42:44,,,,31.276,0.461,4018.648,17.59,,,1212.847,43.591,-3831.009,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,21,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,20269,15:43:34,,,,30.652,3.647,4243.241,3.557,,,-167.793,-224.176,-4233.992,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,24,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,20325,15:43:35,,,,37.621,3.829,4420.991,16.293,,,1239.781,-57.379,-4243.208,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,25,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,24563,15:45:57,,,,22.578,0.818,3420.278,24.641,,,-21.362,-1441.492,-3101.603,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,31,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,25057,15:46:13,,,,34.125,0.23,4213.896,23.57,,,-51.614,1664.752,-3870.769,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,32,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,25276,15:46:21,,,,33.011,0.579,4254.312,10.594,,,-781.875,-0.197,-4181.847,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,33,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,25690,15:46:34,,,,41.296,0.751,4747.251,33.63,,,-2409.176,1032.893,-3957.953,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,34,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,25953,15:46:43,,,,27.32,0.063,3720.704,16.871,,,-1030.731,303.948,-3562.141,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,35,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,26099,15:46:48,,,,35.243,0.967,4483.837,6.119,,,297.452,351.655,-4460.118,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,36,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,30031,15:48:59,,,,68.013,2.109,5898.497,17.018,,,1690.618,320.945,-5641.904,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,42,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,33756,15:51:03,,,,47.559,1.425,4780.883,25.494,,,-1783.306,1005.089,-4320.47,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,47,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,34489,15:51:28,,,,38.907,2.038,4404.204,17.003,,,1234.005,-389.815,-4209.785,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,49,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,35216,15:51:52,,,,33.974,0.07,4098.715,23.081,,,-1554.372,-426.087,-3768.533,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,52,,,,,
SL_2018SSEO_Dive_23_15-28-33.000.avi,35610,15:52:05,,,,59.399,2.306,5611.069,11.876,,,360.1,-1124.805,-5485.366,1,KelliiWood,0,N/A,2018,SSEO_23,75,,23,,,,rockfish,rosethorn,150,150,53,,,,,
