Filename,Frame,Time (HMS),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Depth,Comment,Year,Dive,Transect Number,Dive Type,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time HH:MM:SS
SL_2019_EYKT_Dive_07_15-41-45.000.avi,54136,16:11:50,,65.235,1.824,5347.767,17.63,,,-898.501,1327.19,-5101.948,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,46,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,54232,16:11:54,,119.324,1.444,7580.539,36.017,,,-3906.043,2123.031,-6140.044,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,yelloweye,145,145,47,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,54787,16:12:12,,32.594,0.003,4082.744,5.82,,,338.292,222.35,-4062.624,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,48,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,54958,16:12:18,,41.536,0.764,4536.065,8.722,,,-228.019,631.039,-4486.166,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,49,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,55108,16:12:23,,41.512,3.28,4400.149,12.357,,,-856.953,373.153,-4299.733,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,50,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,55244,16:12:27,,15.434,0.403,2736.116,31.158,,,-1415.553,7.379,-2341.47,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,dusky,172,172,51,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,55244,16:12:27,,20.134,2.614,3066.554,11.386,,,-562.922,-234.764,-3005.288,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,52,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,55643,16:12:41,,14.832,0.268,2626.231,11.454,,,-483.988,-204.549,-2573.131,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,53,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,55643,16:12:41,,15.741,1.551,2817.623,5.612,,,122.723,-257.933,-2803.107,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,54,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,56544,16:13:11,555.809,171.465,4.303,6379.677,16.665,37.683,15.992,1471.895,1086.584,-6111.721,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,yelloweye,145,145,55,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,58018,16:14:00,,37.271,1.1,4360.232,6.745,,,510.825,-53.695,-4329.873,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,56,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,58487,16:14:16,,25.845,0.264,3407.804,24.063,,,-1383.003,-146.876,-3111.086,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,57,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,58772,16:14:25,,57.018,1.707,5108.435,27.248,,,-2320.654,273.127,-4542.695,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,58,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,58831,16:14:27,643.956,116.025,1.779,4643.979,24.57,55.222,1.256,-1905.178,314.685,-4223.483,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,yelloweye,145,145,59,AD,Fish moving quickly into frame,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,59283,16:14:42,,34.681,1.336,4073.641,12.736,,,-895.426,53.104,-3973.657,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,60,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,62836,16:16:40,509.811,124.599,1.372,7379.758,17.557,16.311,20.656,-1525.99,1620.801,-7035.993,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,yelloweye,145,145,61,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,63360,16:16:58,634.861,219.601,1.55,6596.368,26.278,71.937,31.473,1664.696,2399.464,-5914.68,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,yelloweye,145,145,62,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,63914,16:17:16,,82.572,1.934,5934.691,21.692,,,1271.007,1765.727,-5521.531,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,63,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,66398,16:18:39,,36.581,0.31,4329.716,6.004,,,-447.461,-87.063,-4305.652,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,64,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,67193,16:19:06,,52.628,1.951,4800.506,20.741,,,-1614.878,513.387,-4491.487,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,65,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,67323,16:19:10,,44.296,5.501,4326.209,27.244,,,-1698.305,1003.342,-3850.345,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,yelloweye,145,145,66,AD,Attracted,,NO LENGTH - facing ROV,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,67594,16:19:19,,40.579,0.802,4267.817,19.86,,,-1435.475,-219.949,-4013.14,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,67,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,67843,16:19:27,,29.387,0.254,3700.417,14.584,,,-927.178,-106.664,-3580.789,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,68,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,67843,16:19:27,,35.207,1.112,4120.427,10.629,,,-750.142,-138.472,-4049.201,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,69,,,,,
SL_2019_EYKT_Dive_07_15-41-45.000.avi,68019,16:19:33,,57.422,0.27,5137.836,24.533,,,2125.154,168.077,-4674.701,1,KelliiWood,98,N/A,2019,7,11,Line,rockfish,rosethorn,150,150,70,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,2243,16:54:08,,41.411,0.09,4551.718,7.597,,,-555.447,213.44,-4512.655,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,1,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,2339,16:54:11,,22.977,0.82,3281.478,10.702,,,349.239,-512.303,-3222.371,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,2,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,2651,16:54:21,,51.031,1.067,4739.19,27.803,,,-2111.402,637.641,-4194.678,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,3,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,4017,16:55:07,614.269,100.153,1.418,6385.291,21.521,9.705,7.171,2042.554,1146.722,-5940.113,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,4,AD,Fish being chased,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,4035,16:55:07,601.509,106.998,0.913,6615.913,15.371,19.747,0.091,-687.898,1613.093,-6379.266,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,5,AD,Fish chasing other fish,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,5468,16:55:55,,11.576,0.267,2204.192,21.872,,,612.042,-555.605,-2043.323,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,6,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,5737,16:56:04,,72.926,0.57,5785.52,31.358,,,2841.827,974.265,-4944.397,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,7,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,5748,16:56:05,,77.541,2.977,6019.999,33.929,,,-3086.945,1307.159,-5000.25,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,8,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,6410,16:56:27,,54.495,0.066,4890.76,22.387,,,1777.721,538.203,-4524.331,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,9,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,6679,16:56:36,,20.531,0.909,3063.41,31.072,,,1499.525,-511.73,-2621.839,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,10,AD,Fish resting on bottom,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,6866,16:56:42,,16.284,3.031,2836.543,7.053,,,-321.929,-144.206,-2814.523,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,11,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,7596,16:57:06,,61.319,0.272,5264.891,18.646,,,1641.884,351.242,-4989.982,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,tiger,148,148,12,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,9226,16:58:01,,50.257,2.76,4736.359,16.29,,,1186.778,578.903,-4548.574,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,13,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,11903,16:59:30,704.261,173.923,0.653,7428.323,21.618,26.413,2.638,-1522.831,2273.941,-6905.806,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,14,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,14064,17:00:42,,55.026,1.129,4982.878,14.704,,,1075.425,646.351,-4822.32,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,15,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,15672,17:01:35,,70.894,1.298,5522.628,18.842,,,-1386.339,1101.16,-5231.15,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,tiger,148,148,16,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,17096,17:02:23,,20.076,2.419,3147.558,31.955,,,-1665.684,-35.05,-2670.467,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,17,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,18595,17:03:13,,42.095,6.684,4432.267,29.024,,,-2137.928,215.966,-3876.547,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,18,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,20172,17:04:05,543.342,113.521,3.156,7963.612,20.606,0.278,4.191,-2021.093,1941.701,-7454.133,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,19,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,20529,17:04:17,1112.227,79.288,3.755,6008.446,25.668,4.478,17.544,-1895.514,1783.443,-5415.513,1,KelliiWood,90,N/A,2019,8,12,Line,greenling,lingcod,130,130,20,,,,Attacking YE,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,21647,17:04:55,,23.973,1.596,3301.006,23.562,,,-1317.424,62.439,-3026.076,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,21,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,23381,17:05:52,,70.76,3.294,5558.271,26.872,,,2348.81,871.778,-4961.599,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,22,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,24282,17:06:22,,51.988,5.892,4746.679,25.108,,,-1906.229,633.191,-4300.736,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,23,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,25393,17:06:59,,29.193,1.648,3879.413,5.228,,,-285.252,193.357,-3864.077,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,24,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,26513,17:07:37,,73.058,3.6,5633.623,24.151,,,-2190.938,695.335,-5143.347,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,25,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,26901,17:07:50,715.271,143.472,0.379,5573.004,17.8,43.498,16.618,1268.233,1137.586,-5306.209,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,26,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,30385,17:09:46,,12.259,0.631,2423.75,8.709,,,-330.986,-168.133,-2395.15,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,27,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,31045,17:10:08,,33.839,1.337,3893.776,15.113,,,-578.385,819.289,-3762.41,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,28,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,32376,17:10:52,617.938,142.622,3.674,6271.509,14.943,32.79,16.934,354.213,1577.872,-6059.428,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,29,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,33332,17:11:24,,36.299,0.384,4051.477,15.843,,,-1045.075,346.591,-3898.995,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,30,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,36968,17:13:25,812.679,65.312,1.891,4775.422,26.021,14.104,17.545,-1897.436,888.127,-4291.342,1,KelliiWood,90,N/A,2019,8,12,Line,halibut,halibut,200,200,31,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,38767,17:14:25,,15.847,0.035,2627.427,21.939,,,941.691,-287.014,-2436.024,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,32,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,40020,17:15:07,1165.297,133.248,1.505,8539.814,24.336,12.651,0.962,1506.841,3180.241,-7780.998,1,KelliiWood,90,N/A,2019,8,12,Line,greenling,lingcod,130,130,33,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,42946,17:16:45,,66.531,5.315,5704.051,37.365,,,-2835.059,1968.342,-4541.395,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,34,AD,Fish milling/hovering,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,44185,17:17:26,,18.881,2.007,2926.914,31.552,,,-1449.249,-505.311,-2492.22,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,35,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,44185,17:17:26,,30.704,1.811,3771.934,26.763,,,-1698.255,16.022,-3367.961,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,36,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,46270,17:18:35,,33.767,2.131,3956.735,26.074,,,1735.475,97.978,-3554.473,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,37,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,46712,17:18:50,,26.674,1.774,3479.251,14.674,,,-811.695,329.935,-3367.118,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,38,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,48052,17:19:35,,66.44,1.275,5624.908,10.255,,,-667.355,724.431,-5537.999,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,39,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,48101,17:19:36,568.016,66.052,2.756,4558.839,17.042,28.356,31.534,-1243.18,489.457,-4358.663,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,40,AD,Fish actively swimming in frame,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,48199,17:19:40,,30.682,0.197,3875.099,9.109,,,572.885,204.05,-3827.082,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,41,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,48567,17:19:52,,34.061,0.159,3930.092,15.813,,,-1020.153,310.85,-3782.629,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,42,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,49141,17:20:11,,50.306,2.581,4789.875,13.207,,,-814.096,712.607,-4666.084,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,43,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,50062,17:20:42,,39.553,0.416,4330.466,10.469,,,558.573,537.138,-4260.565,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,44,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,50775,17:21:05,,26.532,0.035,3464.886,20.235,,,-1190.058,128.12,-3251.582,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,45,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,52011,17:21:47,,34.826,2.617,4102.744,32.113,,,-2157.838,302.824,-3476.283,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,46,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,55968,17:23:59,,24.984,1.729,3506.567,31.91,,,-1850.113,100.347,-2977.083,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,47,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,60600,17:26:33,,61.954,0.984,5205.415,23.449,,,705.783,1928.286,-4783.297,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,48,AD,Attracted,,NO LENGTH - facing camera,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,62082,17:27:22,,28.798,0.427,3580.298,15.676,,,812.487,511.246,-3449.207,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,49,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,64205,17:28:33,,25.405,0.756,3411.968,21.181,,,1232.186,25.774,-3181.6,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,50,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,64422,17:28:40,,13.002,0.626,2546.063,5.871,,,204.846,-170.988,-2532.042,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,51,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,66629,17:29:54,458.115,77.729,2.021,4773.22,23.673,24.208,15.445,-1837.81,-543.583,-4371.567,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,yelloweye,145,145,52,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,67380,17:30:19,,9.173,0.01,2036.71,32.345,,,966.447,-510.22,-1718.675,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,53,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,67872,17:30:35,,83.261,2.603,5987.504,25.073,,,2319.699,1006.545,-5427.345,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,54,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,68106,17:30:43,,10.593,0.649,2124.497,22.585,,,386.212,-726.569,-1958.68,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,55,,,,,
SL_2019_EYKT_Dive_08_16-52-49.000.avi,69158,17:31:18,,28.83,0.745,3537.494,17.309,,,-655.783,-836.748,-3373.969,1,KelliiWood,90,N/A,2019,8,12,Line,rockfish,rosethorn,150,150,56,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,678,18:09:24,,93.51,2.615,6539.041,13.72,,,880.941,1250.944,-6357.526,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,1,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,15113,18:17:25,,8.358,0.118,1925.933,21.215,,,143.921,-689.096,-1792.666,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,39,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,16198,18:18:01,,20.09,0.533,3208.902,5.271,,,205.895,198.159,-3196.153,1,KelliiWood,110,N/A,2019,9,13,Line,greenling,lingcod,130,130,2,,,,NO LENGTH - facing ROV,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,16379,18:18:07,,66.546,1.205,5382.268,19.846,,,1652.159,760.242,-5065.69,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,3,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,17835,18:18:55,,10.172,0.105,2140.095,12.73,,,-341.231,-333.84,-2086.173,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,4,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,17835,18:18:55,,50.568,2.475,4777.358,25.815,,,2045.692,361.246,-4302.069,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,5,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,20424,18:20:22,,98.199,4.174,6757.528,33.257,,,-3456.588,1313.461,-5656.059,1,KelliiWood,110,N/A,2019,9,13,Line,halibut,halibut,200,200,6,,,,NO LENGTH - too far away,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,22889,18:21:44,785.31,170.263,1.87,5549.245,24.451,71.765,24.135,-1901.334,1288.668,-5051.573,1,KelliiWood,110,N/A,2019,9,13,Line,greenling,lingcod,130,130,7,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,25033,18:22:55,,60.855,0.204,5229.195,16.051,,,676.482,1257.721,-5030.406,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,8,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,25757,18:23:20,,61.807,0.254,5234.839,16.091,,,917.019,1104.208,-5034.217,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,9,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,25938,18:23:26,,14.728,1.672,2716.319,6.68,,,47.248,-323.231,-2696.605,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,10,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,26148,18:23:33,,69.99,0.671,5925.86,32.687,,,-3191.788,212.35,-4988.308,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,yelloweye,145,145,11,AD,Fish milling/hovering,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,26513,18:23:45,,29.774,0.415,3669.823,19.921,,,1241.921,-159.393,-3449.612,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,12,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,26622,18:23:48,,46.828,1.181,4726.814,10.464,,,-448.78,713.237,-4651.092,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,13,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,28558,18:24:53,563.349,43.942,2.749,4406.216,9.766,17.234,16.903,-573.915,478.821,-4342.36,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,yelloweye,145,145,14,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,29180,18:25:14,555.026,86.132,1.27,4139.076,6.175,80.667,45.838,315.601,314.037,-4115.061,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,yelloweye,145,145,15,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,29288,18:25:17,,20.987,3.019,3093.052,18.617,,,191.16,957.003,-2935.06,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,dusky,172,172,16,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,29670,18:25:30,562.016,143.177,2.955,7092.594,33.487,3.345,15.298,-3517.051,1715.934,-5915.303,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,yelloweye,145,145,17,AD,Fish milling/hovering,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,29751,18:25:33,,57.542,2.995,4943.453,27.584,,,-1999.765,1096.298,-4385.978,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,18,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,30407,18:25:55,,16.642,0.079,2733.95,14.719,,,-646.41,-264.908,-2643.192,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,19,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,32868,18:27:17,,43.257,0.366,4387.344,15.368,,,-760.609,862.515,-4233.95,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,yelloweye,145,145,20,AD,Fish resting on bottom,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,33221,18:27:28,,128.135,1.568,7769.397,31.22,,,3920.232,895.091,-6647.866,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,yelloweye,145,145,21,AD,Fish milling/hovering,,NO LENGTH - partial view,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,34232,18:28:02,,44.214,1.004,4658.456,8.419,,,-580.306,339.995,-4609.648,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,silvergray,157,157,22,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,49011,18:36:15,502.437,72.919,1.546,4833.023,28.895,5.9,6.33,-2320.14,266.307,-4231.329,1,KelliiWood,110,N/A,2019,9,13,Line,halibut,halibut,200,200,23,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,51418,18:37:35,,30.265,1.288,3737.484,12.291,,,585.363,524.201,-3653.95,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,24,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,51625,18:37:42,,35.706,0.078,4013.392,25.973,,,-1738.627,243.345,-3609.055,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,rosethorn,150,150,25,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,51751,18:37:46,,56.753,1.103,5094.549,20.205,,,294.896,1715.477,-4787.964,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,silvergray,157,157,26,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,53256,18:38:36,,62.099,0.34,5279.695,24.817,,,-437.813,2153.157,-4800.772,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,dusky,172,172,27,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,53510,18:38:45,,70.596,0.127,5667.88,14.403,,,-1271.366,587.34,-5492.133,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,dusky,172,172,28,,,,,
SL_2019_EYKT_Dive_09_18-08-56.000.avi,53510,18:38:45,,112.84,0.324,6942.027,20.78,,,-2098.935,1262.523,-6495.556,1,KelliiWood,110,N/A,2019,9,13,Line,rockfish,dusky,172,172,29,,,,,
