Order,Event_ID,Trans,Tran,Dir,Date,J_day,ALDT,Sec,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z
47320,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:45:54 AM,42354,638684.76,6464947.92,6.7,-0.33,10.16,638683.55,6464976.11,56.4
47321,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:45:55 AM,42355,638685.14,6464948.12,6.5,-2.12,9.28,638683.55,6464976.11,56.4
47322,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:45:56 AM,42356,638684.94,6464948.3,6.3,-2.94,1.76,638683.55,6464976.11,56.4
47323,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:45:57 AM,42357,638684.34,6464948.65,7.6,-2.55,-6.16,638683.55,6464976.11,56.4
47324,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:45:58 AM,42358,638684.23,6464949.02,8,-2.1,-7.37,638685.43,6464979.33,57.7
47325,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:45:59 AM,42359,638684.62,6464949.22,7.5,-0.24,-2.12,638685.43,6464979.33,57.7
47326,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:00 AM,42360,638685.29,6464949.43,6.8,1.04,5.21,638685.43,6464979.33,57.7
47327,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:01 AM,42361,638685.59,6464949.44,6.9,-1.14,8.13,638685.43,6464979.33,57.7
47328,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:02 AM,42362,638685.19,6464949.61,7.1,-2.67,5.21,638685.43,6464979.33,57.7
47329,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:03 AM,42363,638684.61,6464949.4,7.5,-1.33,-0.69,638685.43,6464979.33,57.7
47330,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:04 AM,42364,638684.51,6464949.58,6.6,-3.14,-3.15,638685.43,6464979.33,57.7
47331,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:05 AM,42365,638684.88,6464950.15,5.7,-4.57,-1.5,638685.43,6464979.33,57.7
47332,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:06 AM,42366,638685.66,6464950.18,4.5,0.79,2.43,638685.43,6464979.33,57.7
47333,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:07 AM,42367,638686.53,6464950.4,2.8,2,4.85,638685.04,6464983.76,57.7
47334,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:08 AM,42368,638686.7,6464951.15,2.1,-2.89,3.2,638685.04,6464983.76,57.7
47335,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:09 AM,42369,638686.6,6464951.14,1.8,-1.63,-0.67,638685.04,6464983.76,57.7
47336,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:10 AM,42370,638686.6,6464951.14,0.3,0.43,-2.4,638685.04,6464983.76,57.7
47337,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:11 AM,42371,638686.69,6464951.52,358.3,-3.18,-1.18,638685.04,6464983.76,57.7
47338,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:12 AM,42372,638686.97,6464951.9,357.2,-4.66,2.79,638685.04,6464983.76,57.7
47339,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:13 AM,42373,638687.65,6464951.92,355.1,0,6.04,638685.04,6464983.76,57.7
47340,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:14 AM,42374,638688.12,6464952.31,353.2,-0.2,5.62,638685.04,6464983.76,57.7
47341,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:15 AM,42375,638688.11,6464952.87,352.7,-4.29,1.86,638685.04,6464983.76,57.7
47342,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:16 AM,42376,638688.19,6464953.24,351.6,-2.63,-2.44,638685.04,6464983.76,57.7
47343,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:17 AM,42377,638688.29,6464953.25,350.4,0.36,-4.37,638685.04,6464983.76,57.7
47344,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:18 AM,42378,638688.37,6464953.62,349.9,-0.86,-2.53,638685.04,6464983.76,57.7
47345,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:19 AM,42379,638688.66,6464953.82,348.8,-2.27,2.03,638684.77,6464986.65,56.6
47346,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:20 AM,42380,638689.13,6464954.2,347,-3.36,6.48,638684.77,6464986.65,56.6
47347,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:21 AM,42381,638689.32,6464954.58,345.3,-2.95,6.71,638684.77,6464986.65,56.6
47348,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:22 AM,42382,638689.02,6464954.76,344.8,-1,1.79,638685.17,6464988.33,57.1
47349,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:23 AM,42383,638688.52,6464955.11,344.6,-1.75,-3.34,638685.17,6464988.33,57.1
47350,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:24 AM,42384,638688.3,6464955.66,344.1,-3.34,-4.45,638685.17,6464988.33,57.1
47351,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:25 AM,42385,638688.58,6464956.04,343.4,-1.19,-0.84,638684.53,6464988.99,56.1
47352,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:26 AM,42386,638689.05,6464956.62,342.5,-0.43,3.89,638684.53,6464988.99,56.1
47353,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:27 AM,42387,638689.12,6464957.36,342.2,-3.41,5.72,638684.53,6464988.99,56.1
47354,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:28 AM,42388,638688.81,6464957.72,342.3,-2.57,3.43,638684.53,6464988.99,56.1
47355,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:29 AM,42389,638688.42,6464957.89,342.3,0.02,-0.74,638684.53,6464988.99,56.1
47356,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:30 AM,42390,638687.91,6464958.43,342.3,-2.41,-3.31,638684.53,6464988.99,56.1
47357,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:31 AM,42391,638687.69,6464959.17,342.5,-3.75,-2.14,638685.17,6464992.51,55.8
47358,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:32 AM,42392,638687.67,6464959.72,342.3,-2.14,1.26,638685.17,6464992.51,55.8
47359,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:33 AM,42393,638687.64,6464960.65,342,-1.63,4.38,638685.17,6464992.51,55.8
47360,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:34 AM,42394,638687.51,6464961.39,342.5,0.48,4.75,638685.17,6464992.51,55.8
47361,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:35 AM,42395,638687.1,6464961.93,343.8,0.08,1.95,638685.17,6464992.51,55.8
47362,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:36 AM,42396,638686.48,6464962.84,344.5,-3.59,-1.41,638685.17,6464992.51,55.8
47363,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:37 AM,42397,638686.08,6464963.2,344.7,-1.29,-2.78,638685.17,6464992.51,55.8
47364,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:38 AM,42398,638686.06,6464963.75,344.5,-0.25,-0.87,638685.17,6464992.51,55.8
47365,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:39 AM,42399,638685.73,6464964.86,345.4,-3.85,2,638685.09,6464996.75,56.1
47366,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:40 AM,42400,638685.51,6464965.41,345.6,-0.56,2.96,638685.09,6464996.75,56.1
47367,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:41 AM,42401,638684.91,6464965.76,346,1.53,1.85,638685.09,6464996.75,56.1
47368,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:42 AM,42402,638684.3,6464966.66,346.9,-3.47,0.84,638685.43,6464997.65,56.3
47369,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:43 AM,42403,638684.18,6464967.22,346.5,-3.28,1.64,638685.43,6464997.65,56.3
47370,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:44 AM,42404,638684.36,6464967.59,346.3,0.27,2.28,638685.43,6464997.65,56.3
47371,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:45 AM,42405,638684.24,6464968.33,347.1,-1.67,1.37,638685.43,6464997.65,56.3
47372,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:46 AM,42406,638683.81,6464969.25,347.9,-2.94,-0.4,638685.43,6464997.65,56.3
47373,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:47 AM,42407,638683.41,6464969.6,348.6,-0.16,-1.47,638685.43,6464997.65,56.3
47374,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:48 AM,42408,638683.1,6464970.15,348.9,-0.46,-0.32,638685.43,6464997.65,56.3
47375,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:49 AM,42409,638682.88,6464970.88,349,-2.37,2.06,638685.43,6464997.65,56.3
47376,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:50 AM,42410,638682.66,6464971.43,349.7,-0.51,3.6,638685.29,6465002.60,56.7
47377,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:51 AM,42411,638682.35,6464971.98,350.8,-0.04,3.51,638685.29,6465002.60,56.7
47378,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:52 AM,42412,638682.02,6464972.9,351.2,-2.41,1.84,638685.29,6465002.60,56.7
47379,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:53 AM,42413,638681.52,6464973.44,352.1,-1.66,-0.38,638685.34,6465004.02,57.7
47380,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:54 AM,42414,638681.2,6464974.17,352.9,-0.4,-0.8,638685.34,6465004.02,57.7
47381,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:55 AM,42415,638681.16,6464975.1,353.3,-0.37,0.87,638685.34,6465004.02,57.7
47382,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:56 AM,42416,638681.04,6464975.83,354.4,-0.12,2,638685.34,6465004.02,57.7
47383,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:57 AM,42417,638680.72,6464976.57,355.3,-1.05,2.24,638685.34,6465004.02,57.7
47384,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:58 AM,42418,638680.5,6464977.3,355.6,-0.91,2.07,638685.34,6465004.02,57.7
47385,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:46:59 AM,42419,638680.29,6464977.85,356.5,-1.04,1.77,638685.34,6465004.02,57.7
47386,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:00 AM,42420,638680.06,6464978.77,356.8,-1.78,1.2,638685.34,6465004.02,57.7
47387,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:01 AM,42421,638679.73,6464979.69,357.7,-0.75,0.92,638685.12,6465008.32,58.8
47388,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:02 AM,42422,638679.6,6464980.61,358.8,-0.69,1.11,638685.12,6465008.32,58.8
47389,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:03 AM,42423,638679.37,6464981.72,359.9,-1.22,1.32,638685.12,6465008.32,58.8
47390,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:04 AM,42424,638679.24,6464982.64,0.5,-0.51,1.58,638684.79,6465008.48,59.1
47391,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:05 AM,42425,638679.2,6464983.76,0.9,-0.04,2.13,638684.79,6465008.48,59.1
47392,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:06 AM,42426,638679.17,6464984.68,1.2,-0.27,2.38,638684.79,6465008.48,59.1
47393,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:07 AM,42427,638679.13,6464985.8,1.2,-1.53,1.76,638684.79,6465008.48,59.1
47394,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:08 AM,42428,638678.99,6464986.91,1.6,-0.96,0.89,638684.79,6465008.48,59.1
47395,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:09 AM,42429,638678.86,6464987.83,2.2,0.7,0.56,638684.79,6465008.48,59.1
47396,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:10 AM,42430,638678.92,6464988.95,2.3,-1.09,1.27,638684.79,6465008.48,59.1
47397,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:11 AM,42431,638678.78,6464990.06,1.8,-2.76,1.85,638684.79,6465008.48,59.1
47398,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:12 AM,42432,638678.75,6464990.98,1.5,-0.78,2.44,638684.79,6465011.24,58
47399,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:13 AM,42433,638678.72,6464991.91,1.5,0.96,3.05,638684.79,6465011.24,58
47400,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:14 AM,42434,638678.87,6464993.03,1.4,-0.3,3.33,638684.79,6465011.24,58
47401,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:15 AM,42435,638678.94,6464993.96,1,-2.31,2.56,638685.85,6465011.95,57.5
47402,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:16 AM,42436,638679.11,6464994.71,1.3,-1.79,1.54,638685.85,6465011.95,57.5
47403,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:17 AM,42437,638679.18,6464995.46,1.3,-0.6,0.78,638685.85,6465011.95,57.5
47404,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:18 AM,42438,638679.24,6464996.57,1.2,-1.33,0.33,638685.85,6465011.95,57.5
47405,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:19 AM,42439,638679.11,6464997.31,1.1,-0.95,0.05,638685.85,6465011.95,57.5
47406,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:20 AM,42440,638678.89,6464998.05,2.3,0.35,0.86,638685.85,6465011.95,57.5
47407,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:21 AM,42441,638678.77,6464998.78,1.5,-1.92,2.55,638685.85,6465011.95,57.5
47408,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:22 AM,42442,638678.83,6464999.71,1.3,-2.92,4.28,638685.85,6465011.95,57.5
47409,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:23 AM,42443,638679,6465000.46,1.7,-0.55,4.74,638685.85,6465011.95,57.5
47410,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:24 AM,42444,638679.26,6465001.4,0.8,-0.88,3.59,638685.85,6465011.95,57.5
47411,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:25 AM,42445,638679.03,6465002.51,1.2,-2.49,0.13,638685.85,6465011.95,57.5
47412,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:26 AM,42446,638678.71,6465003.24,3,0.53,-2.45,638685.85,6465011.95,57.5
47413,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:27 AM,42447,638678.69,6465003.8,2.6,0.42,-1.19,638685.85,6465011.95,57.5
47414,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:28 AM,42448,638678.96,6465004.55,2.3,-2.11,2.86,638685.85,6465011.95,57.5
47415,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:29 AM,42449,638679.33,6465004.93,2.2,-1.01,6.06,638685.85,6465011.95,57.5
47416,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:30 AM,42450,638679.61,6465005.31,2,-2.1,6.11,638685.85,6465011.95,57.5
47417,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:31 AM,42451,638679.3,6465005.86,2.1,-3.33,2.16,638685.85,6465011.95,57.5
47418,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:32 AM,42452,638678.8,6465006.21,3,-0.32,-2.44,638685.85,6465011.95,57.5
47419,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:33 AM,42453,638678.58,6465006.76,2.9,-1.02,-3.22,638685.85,6465011.95,57.5
47420,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:34 AM,42454,638678.75,6465007.7,3.2,-2.96,0.22,638686.04,6465019.63,56.8
47421,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:35 AM,42455,638679.22,6465008.09,3,-0.88,4.99,638686.04,6465019.63,56.8
47422,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:36 AM,42456,638679.6,6465008.47,2.6,0.13,7.02,638686.04,6465019.63,56.8
47423,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:37 AM,42457,638679.39,6465009.02,3.3,-1.28,4.25,638686.80,6465021.63,57.3
47424,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:38 AM,42458,638679.07,6465009.57,3.9,-3.03,-0.36,638686.80,6465021.63,57.3
47425,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:39 AM,42459,638678.86,6465009.93,4.4,-1.57,-3.12,638686.80,6465021.63,57.3
47426,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:40 AM,42460,638678.96,6465010.12,4.9,0.3,-1.35,638686.80,6465021.63,57.3
47427,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:41 AM,42461,638679.33,6465010.69,5.1,-2.71,2.72,638686.80,6465021.63,57.3
47428,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:42 AM,42462,638679.5,6465011.25,5.6,-2.55,5.38,638686.80,6465021.63,57.3
47429,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:43 AM,42463,638679.31,6465011.25,6.3,1.32,4.23,638686.80,6465021.63,57.3
47430,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:44 AM,42464,638678.99,6465011.79,6.5,-1.54,1.41,638686.73,6465025.69,57.8
47431,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:45 AM,42465,638678.77,6465012.53,6.7,-3.42,-0.9,638686.73,6465025.69,57.8
47432,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:46 AM,42466,638678.77,6465012.53,7.2,0.68,-0.99,638686.73,6465025.69,57.8
47433,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:47 AM,42467,638679.05,6465012.91,7.2,-0.73,1.74,638686.26,6465026.77,58.2
47434,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:48 AM,42468,638679.7,6465013.86,6.4,-4.76,5.02,638686.26,6465026.77,58.2
47435,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:49 AM,42469,638679.99,6465014.06,5.8,-1.18,5.33,638686.26,6465026.77,58.2
47436,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:50 AM,42470,638679.89,6465014.24,6.7,2.33,1.95,638686.78,6465027.61,59.9
47437,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:51 AM,42471,638679.66,6465015.16,7.3,-2.16,-1.62,638686.78,6465027.61,59.9
47438,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:52 AM,42472,638679.64,6465015.72,7.2,-4.68,-2.22,638686.78,6465027.61,59.9
47439,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:53 AM,42473,638679.74,6465015.72,7.4,-1.33,-0.03,638686.78,6465027.61,59.9
47440,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:54 AM,42474,638680.01,6465016.29,7.3,-1.02,3.54,638686.78,6465027.61,59.9
47441,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:55 AM,42475,638680.28,6465016.85,6.7,-2.44,5.32,638686.78,6465027.61,59.9
47442,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:56 AM,42476,638680.07,6465017.4,7,-0.45,3.48,638686.78,6465027.61,59.9
47443,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:57 AM,42477,638679.96,6465017.77,7.2,-0.05,0.67,638686.78,6465027.61,59.9
47444,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:58 AM,42478,638680.13,6465018.52,6.5,-2.99,-0.52,638687.67,6465030.98,60.2
47445,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:47:59 AM,42479,638680.5,6465018.9,5.7,-3.04,0.42,638687.67,6465030.98,60.2
47446,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:00 AM,42480,638680.97,6465019.48,5,-1.83,1.59,638687.67,6465030.98,60.2
47447,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:01 AM,42481,638681.24,6465020.23,4.3,-0.95,1.81,638687.51,6465032.10,60.5
47448,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:02 AM,42482,638681.31,6465020.97,3.4,-0.46,1.21,638687.51,6465032.10,60.5
47449,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:03 AM,42483,638681.39,6465021.53,2.7,-0.56,0.62,638687.51,6465032.10,60.5
47450,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:04 AM,42484,638681.46,6465022.28,2,-2.48,1.04,638687.51,6465032.10,60.5
47451,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:05 AM,42485,638681.74,6465022.66,1.1,-2.25,2.25,638687.84,6465032.24,58.7
47452,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:06 AM,42486,638682.12,6465022.86,0,-1.3,3.34,638687.84,6465032.24,58.7
47453,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:07 AM,42487,638682.38,6465023.8,359.1,-4.85,2.75,638687.84,6465032.24,58.7
47454,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:08 AM,42488,638682.46,6465024.54,358.3,-4.07,1.15,638688.26,6465034.44,58.6
47455,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:09 AM,42489,638682.54,6465024.92,357.8,0.44,-0.14,638688.26,6465034.44,58.6
47456,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:10 AM,42490,638682.7,6465025.85,357.2,-0.64,0.14,638688.26,6465034.44,58.6
47457,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:11 AM,42491,638683.07,6465026.61,356.6,-2.41,1.55,638688.26,6465034.44,58.6
47458,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:12 AM,42492,638683.24,6465027.17,356.3,-1.69,2.35,638688.26,6465034.44,58.6
47459,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:13 AM,42493,638683.22,6465027.73,356.1,-1.22,1.78,638688.26,6465034.44,58.6
47460,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:14 AM,42494,638682.81,6465028.27,356.2,-2.38,0.08,638688.26,6465034.44,58.6
47461,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:15 AM,42495,638682.5,6465029,356.6,-3.44,-0.28,638688.87,6465037.31,56.9
47462,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:16 AM,42496,638682.67,6465029.57,355.9,-2.01,1.95,638688.87,6465037.31,56.9
47463,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:17 AM,42497,638683.04,6465030.14,355.1,-1.7,4.07,638688.87,6465037.31,56.9
47464,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:18 AM,42498,638683.02,6465030.88,355.4,-0.98,3.79,638689.14,6465039.03,57.3
47465,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:19 AM,42499,638682.81,6465031.24,356.4,-0.04,0.75,638689.14,6465039.03,57.3
47466,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:20 AM,42500,638682.49,6465031.79,356.4,-2.6,-1.59,638689.14,6465039.03,57.3
47467,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:21 AM,42501,638682.37,6465032.53,356.4,-4.92,-1.1,638689.14,6465039.03,57.3
47468,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:22 AM,42502,638682.75,6465032.91,355.9,-2.32,1.99,638689.14,6465039.03,57.3
47469,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:23 AM,42503,638683.12,6465033.48,355.5,-1.21,4.36,638689.14,6465039.03,57.3
47470,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:24 AM,42504,638682.99,6465034.41,356,-1.79,3.43,638689.14,6465039.03,57.3
47471,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:25 AM,42505,638682.49,6465034.76,356.9,-0.47,0.1,638689.14,6465039.03,57.3
47472,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:26 AM,42506,638682.08,6465035.12,357.3,-0.11,-2.13,638689.27,6465043.07,56.6
47473,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:27 AM,42507,638681.97,6465035.67,357.5,-3.39,-0.55,638689.27,6465043.07,56.6
47474,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:28 AM,42508,638682.24,6465036.24,357.1,-4.9,3.6,638689.27,6465043.07,56.6
47475,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:29 AM,42509,638682.91,6465036.63,355.9,-1.65,6.48,638688.71,6465044.17,57.1
47476,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:30 AM,42510,638682.89,6465037.19,356.2,-0.39,4.3,638688.71,6465044.17,57.1
47477,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:31 AM,42511,638682.47,6465037.92,357.3,-2.09,-0.76,638688.71,6465044.17,57.1
47478,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:32 AM,42512,638682.07,6465038.27,357.7,-0.66,-4.26,638688.71,6465044.17,57.1
47479,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:33 AM,42513,638681.87,6465038.45,357.8,0.49,-3.6,638688.71,6465044.17,57.1
47480,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:34 AM,42514,638681.95,6465038.83,358.3,-2.54,1.2,638688.71,6465044.17,57.1
47481,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:35 AM,42515,638682.23,6465039.21,357.8,-5.46,6.03,638688.71,6465044.17,57.1
47482,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:36 AM,42516,638682.23,6465039.39,357.2,-2.53,6.91,638688.34,6465047.54,57.1
47483,2023_EYKT_Dive_21,27_0,27,0,8/20/2023,232,11:48:37 AM,42517,638681.93,6465039.57,357.6,-0.22,3.28,638688.34,6465047.54,57.1
