ORDER,DIVE_NO,Event_ID,Seconds,Trans,Tran,Dir,Date,J_day,ALDT,Vessel_x,Vessel_y,Vessel_heading,Vessel_Pitch,Vessel_Roll,x,y,z,Heading,CMG,Alt,Pitch,Roll
18228,7,2022_CSEO_Dive_07,36834,13_135,13,135,5/25/2022,145,10:13:54 AM,478161.7,6267665.47,312,-0.87,5.74,478152.79,6267689.21,101,291,309.35,3.53,-34,
18229,7,2022_CSEO_Dive_07,36835,13_135,13,135,5/25/2022,145,10:13:55 AM,478161.19,6267666.22,312.2,0.24,7.52,478145.48,6267695.93,101,292,312,3.13,-35,
18230,7,2022_CSEO_Dive_07,36836,13_135,13,135,5/25/2022,145,10:13:56 AM,478160.48,6267666.22,312.3,1.14,3.45,478145.48,6267695.93,101,292,312,3.55,-35,
18231,7,2022_CSEO_Dive_07,36837,13_135,13,135,5/25/2022,145,10:13:57 AM,478159.45,6267666.41,313.1,-1.19,-2.67,478145.48,6267695.93,102,291,312,3.75,-34,
18232,7,2022_CSEO_Dive_07,36838,13_135,13,135,5/25/2022,145,10:13:58 AM,478158.74,6267666.79,313.4,-2.1,-5.6,478145.48,6267695.93,102,291,312,3.75,-34,
18233,7,2022_CSEO_Dive_07,36839,13_135,13,135,5/25/2022,145,10:13:59 AM,478158.33,6267667.16,313.1,-0.61,-3.94,478145.48,6267695.93,102,291,312,3.72,-33,
18234,7,2022_CSEO_Dive_07,36840,13_135,13,135,5/25/2022,145,10:14:00 AM,478157.92,6267667.72,313.4,0.16,0.46,478145.48,6267695.93,102,291,312,3.47,-34,
18235,7,2022_CSEO_Dive_07,36841,13_135,13,135,5/25/2022,145,10:14:01 AM,478157.41,6267668.46,314.4,-0.54,4.71,478145.48,6267695.93,102,290,312,3.24,-37,
18236,7,2022_CSEO_Dive_07,36842,13_135,13,135,5/25/2022,145,10:14:02 AM,478156.8,6267668.84,314.2,-1.25,5,478145.48,6267695.93,102,290,312,3.44,-37,
18237,7,2022_CSEO_Dive_07,36843,13_135,13,135,5/25/2022,145,10:14:03 AM,478155.88,6267669.21,314.2,-0.62,1.53,478141.84,6267699.2,102,289,310.24,3.47,-36,
18238,7,2022_CSEO_Dive_07,36844,13_135,13,135,5/25/2022,145,10:14:04 AM,478155.06,6267669.22,315.2,1.72,-2.15,478141.84,6267699.2,102,289,310.24,4.04,-28,
18239,7,2022_CSEO_Dive_07,36845,13_135,13,135,5/25/2022,145,10:14:05 AM,478154.66,6267669.78,315.1,1.61,-2.43,478141.84,6267699.2,102,287,310.24,4.52,-23,
18240,7,2022_CSEO_Dive_07,36846,13_135,13,135,5/25/2022,145,10:14:06 AM,478154.15,6267670.52,314.6,-2.21,-0.47,478143.12,6267700.42,102,286,316.81,4.01,-22,
18241,7,2022_CSEO_Dive_07,36847,13_135,13,135,5/25/2022,145,10:14:07 AM,478153.54,6267671.27,315.4,-3.6,1.45,478143.12,6267700.42,102,285,316.81,3.05,-24,
18242,7,2022_CSEO_Dive_07,36848,13_135,13,135,5/25/2022,145,10:14:08 AM,478153.33,6267671.82,314.9,1.08,2.73,478143.12,6267700.42,103,285,316.81,2.2,-28,
18243,7,2022_CSEO_Dive_07,36849,13_135,13,135,5/25/2022,145,10:14:09 AM,478152.62,6267672.38,314.5,2.89,1.66,478143.12,6267700.42,103,285,316.81,2.2,-28,
18244,7,2022_CSEO_Dive_07,36850,13_135,13,135,5/25/2022,145,10:14:10 AM,478151.39,6267672.95,314.2,-2.43,-1.05,478143.12,6267700.42,103,288,316.81,2.17,-28,
18245,7,2022_CSEO_Dive_07,36851,13_135,13,135,5/25/2022,145,10:14:11 AM,478150.37,6267673.32,313.9,-2.97,-2.2,478143.12,6267700.42,102,292,316.81,2.28,-23,
18246,7,2022_CSEO_Dive_07,36852,13_135,13,135,5/25/2022,145,10:14:12 AM,478150.17,6267673.69,314.2,3.03,-0.37,478143.12,6267700.42,102,296,316.81,2.2,-26,
