FILENAME,FRAME,TIME_MINS,PERIOD,PERIOD_TIME_MINS,LENGTH_MM,PRECISION,RMS_1_MM,RMS_2_MM,RANGE_MM,DIRECTION_DEG,HORZ_DIR_DEG,VERT_DIR_DEG,MID_X_MM,MID_Y_MM,MID_Z_MM,OPCODE,TAPE_READER,DEPTH_NOT_USED,TRIP_COMMENT,YEAR,DIVE_NO,TRANSECT_NO,USER_DEF_4,USER_DEF_5,USER_DEF_6,USER_DEF_7,USER_DEF_8,FAMILY,GENUS,SPECIES,CODE,SPECIMEN_NUMBER,STAGE,ACTIVITY,CHECK_ID,SPECIES_COMMENT,USER_DEF_ATTR
2012_6745_2_SL.avi,  41365,69.5221,,,207.033,21,2.307,0.038,2631.476,24.726,31.749,40.053,-848.542,-752.722,-2374.459,1,Jenny Stahl,0,,2012,6745,2,,,,,,rockfish,yelloweye,145,145,51,JV,Fish resting on bottom,,,
2012_6746_1_SL.avi,   2145,17.6426,,,,7,3.512,,1932.888,20.413,,,85.195,629.351,-1825.573,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,canary,146,146,1,,,,,
2012_6746_1_SL.avi,  11182,22.6682,,,,24,2.047,,3524.176,17.278,,,-789.652,613.969,-3379.247,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2012_6746_1_SL.avi,  11765,22.9924,,,,25,3.947,,3401.126,25.782,,,1098.656,924.014,-3083.312,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,canary,146,146,3,,,,,
2012_6746_1_SL.avi,  14578,24.5567,,,,23,5.07,,3357.575,20.387,,,-1102.29,322.841,-3155.002,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,4,,,,,
2012_6746_1_SL.avi,  14979,24.7797,,,,9,3.466,,2070.491,20.585,,,-624.516,-415.989,-1929.732,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,5,,,,,
2012_6746_1_SL.avi,  15687,25.1734,,,,12,0.283,,2606.205,11.1,,,392.891,-367.401,-2550.09,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6746_1_SL.avi,  16420,25.5811,,,,40,1.075,,4486.901,20.739,,,-1068.231,1084.998,-4220.657,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6746_1_SL.avi,  17225,26.0287,,,,22,3.069,,3270.109,20.449,,,-1089.895,276.113,-3070.749,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6746_1_SL.avi,  17865,26.3846,,,,25,5.375,,3272.417,30.596,,,1336.815,932.316,-2837.679,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,dusky,172,172,9,,,,,
2012_6746_1_SL.avi,  21572,28.4461,,,,27,6.139,,4005.241,11.251,,,-288.415,641.018,-3943.078,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6746_1_SL.avi,  23319,29.4177,,,,22,3.248,,3414.25,15.852,,,905.313,152.74,-3288.493,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,11,,,,,
2012_6746_1_SL.avi,  23355,29.4377,,,,16,1.363,,2841.151,18.785,,,586.635,643.591,-2704.402,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,canary,146,146,12,,,,,
2012_6746_1_SL.avi,  25068,30.3903,,,428.709,36,4.332,1.28,2923.072,6.091,56.201,30.927,-282.975,64.009,-2908.639,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,13,AD,Fish resting on bottom,,,
2012_6746_1_SL.avi,  24881,30.2863,,,,19,3.334,,3506.757,3.106,,,-72.092,99.863,-3504.593,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,13,AD,Fish resting on bottom,,,
2012_6746_1_SL.avi,  26816,31.3624,,,,28,2.192,,3498.441,25.395,,,-1500.33,-67.741,-3159.67,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6746_1_SL.avi,  27006,31.468,,,,36,4.477,,4041.346,26.506,,,1665.945,612.636,-3630.672,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6746_1_SL.avi,  27178,31.5637,,,,7,6.056,,1716.498,24.655,,,560.452,-479.336,-1549.999,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6746_1_SL.avi,  27367,31.6688,,,,62,23.062,,4577.857,31.615,,,-2211.144,847.908,-3917.737,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6746_1_SL.avi,  28097,32.0748,,,,23,0.798,,3346.296,19.655,,,-955.825,-662.47,-3137.71,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6746_1_SL.avi,  28395,32.2405,,,,10,1.682,,2241.266,19.538,,,563.388,-540.07,-2100.997,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,19,,,,,
2012_6746_1_SL.avi,  29327,32.7588,,,,24,5.971,,3473.903,18.719,,,-1111.936,-152.133,-3287.621,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
2012_6746_1_SL.avi,  30005,33.1358,,,,23,1.383,,3005.517,27.223,,,-1260.071,-607.874,-2660.046,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,21,,,,,
2012_6746_1_SL.avi,  30358,33.3321,,,,17,1.159,,2950.316,17.249,,,801.687,289.086,-2824.551,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6746_1_SL.avi,  30617,33.4762,,,,15,9.816,,2982.222,6.129,,,313.776,-118.443,-2963.303,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,23,,,,,
2012_6746_1_SL.avi,  31199,33.7998,,,,4,12.72,,1368.77,14.876,,,344.452,40.81,-1324.092,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,,,,24,,,,rougheye?SpotsTopBlkMarginDFin,
2012_6746_1_SL.avi,  32020,34.2564,,,,29,5.723,,3986.192,15.33,,,-717.502,688.401,-3860.184,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,25,,,,,
2012_6746_1_SL.avi,  32210,34.362,,,,19,2.829,,3293.987,13.065,,,276.228,621.812,-3222.948,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,26,,,,,
2012_6746_1_SL.avi,  33494,35.0761,,,,32,5.439,,4348.142,15.406,,,-145.358,1054.863,-4215.742,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,dusky,172,172,27,,,,,
2012_6746_1_SL.avi,  33925,35.3158,,,,16,4.972,,2912.72,17.51,,,-648.175,529.501,-2789.881,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,28,,,,,
2012_6746_1_SL.avi,  34162,35.4476,,,434.461,35,7.66,6.442,3986.962,21.075,17.55,41.852,-1413.66,158.034,-3724.574,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,29,AD,Fish milling,,,
2012_6746_1_SL.avi,  34132,35.4309,,,,35,5.287,,4251.895,18.608,,,-1251.785,435.734,-4040.022,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,29,AD,Fish milling,,,
2012_6746_1_SL.avi,  35588,36.2406,,,,14,1.466,,2814.181,16.303,,,-95.328,725.519,-2717.38,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,30,,,,,
2012_6746_1_SL.avi,  36030,36.4864,,,,12,3.623,,2354.951,20.558,,,-804.182,-240.457,-2200.287,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,31,,,,,
2012_6746_1_SL.avi,  36030,36.4864,,,,17,5.369,,3231.782,7.62,,,340.219,191.128,-3208.136,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,32,,,,,
2012_6746_1_SL.avi,  36310,36.6421,,,,82,1.462,,6485.039,23.441,,,-1137.826,2185.85,-5998.595,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,33,AD,Fish milling,,,
2012_6746_1_SL.avi,  36369,36.6749,,,601.689,68,1.102,9.969,5044.504,21.85,20.718,3.932,-1454.298,1085.619,-4706.747,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,33,AD,Fish milling,,,
2012_6746_1_SL.avi,  36896,36.968,,,,20,2.682,,3218.384,16.013,,,871.873,-234.593,-3089.142,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,34,,,,,
2012_6746_1_SL.avi,  38750,37.999,,,,21,0.106,,3606.244,9.351,,,90.759,501.62,-3570.033,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,35,,,,,
2012_6746_1_SL.avi,  38964,38.118,,,,18,0.174,,2999.301,18.894,,,775.169,-646.478,-2824.356,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,36,,,,,
2012_6746_1_SL.avi,  39408,38.3649,,,,13,2.244,,2432.557,23.511,,,-923.835,-345.228,-2223.664,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,,,,37,,,,silvergray or dusky,
2012_6746_1_SL.avi,  39969,38.6769,,,,25,2.997,,3988.13,7.949,,,81.526,459.746,-3960.703,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,38,,,,,
2012_6746_1_SL.avi,  40450,38.9444,,,,56,6.454,,5257.142,22.268,,,1896.972,502.775,-4877.116,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,39,AD,Fish milling,,bad orientation,
2012_6746_1_SL.avi,  40447,38.9427,,,454.868,95,9.673,5.423,5239.279,23.766,42.778,39.431,2048.964,405.778,-4804.907,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,39,AD,Fish milling,,bad orientation,
2012_6746_1_SL.avi,  41436,39.4927,,,,13,2.387,,2460.629,21.076,,,-884.825,-42.941,-2295.634,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,40,,,,,
2012_6746_1_SL.avi,  41404,39.4749,,,,38,3.5,,4287.93,23.502,,,1123.07,1203.897,-3959.254,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,canary,146,146,41,,,,,
2012_6746_1_SL.avi,42041,39.8292,,,376.006,13,2.007,6.334,2419.825,8.349,21.408,20.584,-46.736,296.285,-2401.163,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,42,SU,Fish milling,,,
2012_6746_1_SL.avi,  41756,39.6707,,,,22,4.678,,3515.082,15.581,,,-229.754,842.213,-3404.951,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,42,SU,Fish milling,,,
2012_6746_1_SL.avi,  42746,40.2212,,,,62,16.835,,4641.039,31.368,,,-2194.668,923.606,-3983.67,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,43,,,,,
2012_6746_1_SL.avi,  43432,40.6027,,,,27,6.341,,3565.636,23.832,,,1399.221,272.547,-3268.281,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,44,,,,,
2012_6746_1_SL.avi,  43969,40.9013,,,,20,4.233,,3268.017,16.962,,,-667.599,612.768,-3139.867,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,45,,,,,
2012_6746_1_SL.avi,  44489,41.1905,,,,21,3.925,,3535.754,8.735,,,325.964,350.857,-3503.171,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,46,,,,,
2012_6746_1_SL.avi,  44850,41.3913,,,,17,0.478,,2789.789,24.595,,,897.442,-791.528,-2520.12,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,47,,,,,
2012_6746_1_SL.avi,  45431,41.7144,,,,30,0.093,,3839.139,21.482,,,-1356.897,290.6,-3579.577,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,48,,,,,
2012_6746_1_SL.avi,  45615,41.8167,,,514.511,12,0.989,3.463,3398.345,11.847,1.221,23.985,517.309,395.92,-3335.324,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,49,AD,Fish moving quickly into frame,,,
2012_6746_1_SL.avi,  45547,41.7789,,,,56,6.383,,5499.07,22.061,,,-570.349,1874.218,-5138.267,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,yelloweye,145,145,49,AD,Fish moving quickly into frame,,,
2012_6746_1_SL.avi,  45788,41.9129,,,,43,0.519,,4656.784,20.967,,,-1052.642,1197.237,-4375.409,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,50,,,,,
2012_6746_1_SL.avi,  46421,42.2649,,,,11,3.121,,2475.418,7.493,,,-303.932,-161.9,-2451.348,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,51,,,,,
2012_6746_1_SL.avi,  47105,42.6453,,,,22,7.09,,3445.205,20.296,,,-361.43,1068.761,-3255.235,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,dusky,172,172,52,,,,,
2012_6746_1_SL.avi,  47154,42.6725,,,,8,0.415,,2079.73,11.517,,,-199.431,-408.302,-2029.481,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,53,,,,,
2012_6746_1_SL.avi,  47359,42.7865,,,,20,4.378,,3403.813,11.599,,,205.031,580.511,-3347.672,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,54,,,,,
2012_6746_1_SL.avi,  48961,43.6774,,,,18,2.597,,3104.641,16.444,,,-862.767,102.906,-2980.577,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,55,,,,,
2012_6746_1_SL.avi,  48898,43.6424,,,,9,2.985,,1979.866,23.512,,,706.332,-392.717,-1807.412,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,56,,,,,
2012_6746_1_SL.avi,  49710,44.094,,,,20,8.492,,3411.184,9.516,,,512.854,161.595,-3368.537,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,57,,,,,
2012_6746_1_SL.avi,  50739,44.6662,,,,14,2.651,,2955.444,3.039,,,-112.275,45.335,-2952.962,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,58,,,,,
2012_6746_1_SL.avi,  52767,45.794,,,,24,4.858,,3739.739,12.5,,,333.193,658.411,-3666.214,1,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,rosethorn,150,150,59,,,,,
2012_6746_1_SL.avi,32709,34.6395,,,,,,,,,,,,,,,Jenny Stahl,0,,2012,6746,1,,,,,,rockfish,,,,60,,,,not in both stereos,
2012_6746_1_SL.avi,16421,25.5816,,,,4,5.998,,1415.454,13.128,,,-219.83,-264.384,-1373.057,1,Jenny Stahl,0,,2012,6746,1,,,,,,flatfish,,,,60,,,,Dover?,
2012_6746_2_SL.avi,   1464,17.2639,,,,10,0.373,,2392.234,12.879,,,106.911,471.716,-2342.826,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,1,,,,,
2012_6746_2_SL.avi,   3835,18.5824,,,,19,2.325,,3236.547,15.525,,,421.934,688.851,-3134.117,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,quillback,147,147,2,,,,,
2012_6746_2_SL.avi,   4159,18.7626,,,,20,2.218,,3136.333,19.578,,,-1030.68,141.231,-2958.773,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,3,,,,,
2012_6746_2_SL.avi,   4592,19.0034,,,,15,5.269,,2952.996,12.868,,,215.892,558.695,-2891.614,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,4,,,,,
2012_6746_2_SL.avi,   5383,19.4433,,,,7,0.015,,2067.164,6.108,,,-164.005,102.005,-2058.122,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,5,,,,,
2012_6746_2_SL.avi,   6015,19.7947,,,,10,2.54,,2396.349,6.475,,,66.151,-313.564,-2374.824,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,6,,,,,
2012_6746_2_SL.avi,   6195,19.8948,,,,25,2.763,,3932.886,7.565,,,276.901,352.948,-3907.217,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,7,,,,,
2012_6746_2_SL.avi,   6777,20.2185,,,,10,1.813,,2427.126,6.648,,,-278.755,-16.86,-2411.006,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,8,,,,,
2012_6746_2_SL.avi,  10080,22.0553,,,,13,0.984,,2435.72,22.919,,,885.744,290.663,-2250.268,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,9,,,,,
2012_6746_2_SL.avi,  10322,22.1899,,,,12,1.352,,2662.524,9.604,,,184.519,347.089,-2633.347,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,10,,,,,
2012_6746_2_SL.avi,  13831,24.1413,,,,24,6.284,,3960.485,2.914,,,-17.858,114.807,-3958.78,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,11,,,,,
2012_6746_2_SL.avi,  14449,24.485,,,,33,1.857,,3623.089,27.281,,,-1654.716,-209.795,-3216.313,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,12,,,,,
2012_6746_2_SL.avi,  15435,25.0333,,,,14,0.208,,2868.106,9.338,,,-448.285,63.508,-2832.144,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,13,,,,,
2012_6746_2_SL.avi,  16549,25.6528,,,,45,5.126,,4296.779,27.85,,,-1807.413,790.648,-3817.125,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,14,,,,,
2012_6746_2_SL.avi,  17164,25.9948,,,,23,3.768,,3599.925,14.103,,,-805.024,272.683,-3498.148,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,15,,,,,
2012_6746_2_SL.avi,  18142,26.5387,,,,137,25.162,,6783.712,31.401,,,-3156.624,1464.306,-5823.253,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,16,,,,,
2012_6746_2_SL.avi,  18791,26.8996,,,,15,8.568,,3031.505,7.217,,,236.675,233.151,-3013.245,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,17,,,,,
2012_6746_2_SL.avi,  19894,27.513,,,,23,5.186,,3412.672,18.834,,,-1086.332,113.241,-3233.171,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,18,,,,,
2012_6746_2_SL.avi,  22400,28.9066,,,,16,9.81,,3101.028,6.081,,,313.59,31.039,-3084.976,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,19,,,,,
2012_6746_2_SL.avi,  23425,29.4766,,,,26,1.86,,3795.61,16.163,,,-434.277,883.977,-3665.602,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,20,,,,,
2012_6746_2_SL.avi,  26342,31.0988,,,,14,0.917,,2831.461,11.411,,,546.804,61.657,-2777.476,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,21,,,,,
2012_6746_2_SL.avi,  26373,31.116,,,,40,7.204,,4362.251,22.188,,,-1424.595,739.598,-4056.199,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,22,,,,,
2012_6746_2_SL.avi,  29328,32.7593,,,,23,1.943,,3363.831,21.193,,,-1191.183,176.574,-3140.902,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,23,,,,,
2012_6746_2_SL.avi,  29328,32.7593,,,,34,2.461,,4319.343,14.96,,,-681.035,792.223,-4191.097,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,yelloweye,145,145,24,AD,Fish milling,,,
2012_6746_2_SL.avi,  29431,32.8166,,,394.852,26,4.301,0.651,2930.31,16.373,27.288,11.648,-806.002,-241.711,-2806.894,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,yelloweye,145,145,24,AD,Fish milling,,,
2012_6746_2_SL.avi,  30875,33.6196,,,,32,6.689,,3973.806,20.721,,,1201.884,648.887,-3731.696,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,25,,,,,
2012_6746_2_SL.avi,  31071,33.7286,,,371.862,54,4.318,7.509,4180.252,18.228,51.834,50.477,-787.58,957.534,-3992.162,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,yelloweye,145,145,26,AD,Fish milling,,,
2012_6746_2_SL.avi,  31071,33.7286,,,,32,8.453,,4154.941,18.262,,,-658.919,1037.216,-3969.073,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,yelloweye,145,145,26,AD,Fish milling,,,
2012_6746_2_SL.avi,  32302,34.4132,,,,13,7.163,,2521.236,19.612,,,787.578,-361.004,-2367.706,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,27,,,,,
2012_6746_2_SL.avi,  34473,35.6205,,,,10,3.704,,2465.84,6.939,,,-266.214,80.627,-2450.102,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,28,,,,,
2012_6746_2_SL.avi,  35203,36.0265,,,,20,2.263,,3112.581,22.585,,,1068.594,473.387,-2884.817,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,29,,,,,
2012_6746_2_SL.avi,  36213,36.5881,,,,18,2.919,,2991.729,20.748,,,1043.337,125.694,-2801.087,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,30,,,,,
2012_6746_2_SL.avi,  36408,36.6966,,,,15,4.543,,2708.014,22.342,,,970.596,288.617,-2511.57,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,quillback,147,147,31,,,,,
2012_6746_2_SL.avi,  36658,36.8356,,,,39,5.376,,4004.594,26.836,,,-1807.364,-118.97,-3571.562,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,32,,,,,
2012_6746_2_SL.avi,  36698,36.8579,,,,26,2.444,,3935.968,10.607,,,-299.739,575.579,-3882.101,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,33,,,,,
2012_6746_2_SL.avi,  38115,37.6459,,,,19,1.983,,2870.076,25.054,,,-1212.018,-146.721,-2597.464,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,34,,,,,
2012_6746_2_SL.avi,  38180,37.682,,,,65,8.639,,4889.811,29.711,,,-2272.337,750.332,-4264.24,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,35,,,,,
2012_6746_2_SL.avi,  38425,37.8183,,,,10,8.679,,2271.11,16.67,,,645.815,38.494,-2177.012,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,36,,,,,
2012_6746_2_SL.avi,  38897,38.0807,,,,15,8.94,,2722.944,19.894,,,923.374,21.449,-2561.512,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,37,,,,,
2012_6746_2_SL.avi,  39247,38.2754,,,,19,4.315,,3091.287,17.52,,,-916.631,96.598,-2950.68,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,38,,,,,
2012_6746_2_SL.avi,  39953,38.668,,,,30,3.955,,3753.123,23.559,,,-1218.016,800.831,-3458.473,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,39,,,,,
2012_6746_2_SL.avi,  41942,39.7741,,,,9,1.476,,2130.136,14.156,,,208.35,-522.135,-2054.615,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,40,,,,,
2012_6746_2_SL.avi,  42254,39.9476,,,,20,7.771,,2945.672,24.628,,,-1086.462,-629.209,-2664.71,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,41,,,,,
2012_6746_2_SL.avi,  43478,40.6283,,,,28,4.004,,3975.385,15.179,,,-430.671,864.299,-3856.319,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,42,,,,,
2012_6746_2_SL.avi,  44130,40.9909,,,,16,0.538,,3021.062,10.988,,,-270.407,444.003,-2975.997,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,43,,,,,
2012_6746_2_SL.avi,  44214,41.0376,,,,43,1.925,,4161.602,28.075,,,-1926.853,271.474,-3678.65,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,44,,,,,
2012_6746_2_SL.avi,  45047,41.5008,,,,18,1.022,,3239.474,12.848,,,300.53,586.053,-3171.815,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,45,,,,,
2012_6746_2_SL.avi,  46274,42.1832,,,,5,8.411,,1672.954,10.962,,,-185.238,-294.172,-1636.437,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,46,,,,,
2012_6746_2_SL.avi,  47657,42.9523,,,,11,9.218,,2294.728,20.087,,,-770.279,-213.389,-2151.026,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,47,,,,,
2012_6746_2_SL.avi,  47657,42.9523,,,,20,5.252,,3295.137,15.537,,,-680.944,492.666,-3186.146,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,48,,,,,
2012_6746_2_SL.avi,  50285,44.4137,,,,18,2.075,,3130.239,14.644,,,-382.393,627.039,-3042.86,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,49,,,,,
2012_6746_2_SL.avi,  50946,44.7813,,,,28,1.493,,3920.265,16.195,,,-692.506,764.36,-3782.152,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,50,,,,,
2012_6746_2_SL.avi,  51497,45.0877,,,,15,2.87,,2866.052,12.519,,,537.898,250.13,-2803.99,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,51,,,,,
2012_6746_2_SL.avi,  54524,46.7711,,,,68,4.958,,5231.441,26.979,,,-2370.842,-209.956,-4658.648,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,52,,,,,
2012_6746_2_SL.avi,  54836,46.9446,,,,13,9.81,,2768,6.962,,,335.208,-45.271,-2747.256,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,53,,,,,
2012_6746_2_SL.avi,  55927,47.5513,,,,35,5.333,,4103.845,23.416,,,1534.592,470.409,-3776.941,1,Jenny Stahl,0,,2012,6746,2,,,,,,rockfish,rosethorn,150,150,54,,,,,
