Filename,Frame,Time (HMS),Period,Period time (HMS),Length (mm),Precision (mm),RMS 1 (mm),RMS 2 (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,Tape Reader,Depth,Comment,Year,Dive No,Transect No,User Def. 4,User Def. 5,User Def. 6,User Def. 7,User Def. 8,Family,Genus,Species,Code,Number,Stage,Activity,Check ID,Comment,Event Time
2013_33_1_SL.avi,38786,24:58.2,,,,116.037,1.014,,7266.857,26.729,,,2813.741,1590.586,-6508.464,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,37,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,154.362,4.023,,8326.246,27.985,,,3280.034,2040.668,-7375.868,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,38,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,127.461,28.072,,7886.403,22.82,,,2372.294,1849.475,-7290.2,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,39,,,,,
2013_33_1_SL.avi,38786,24:58.2,,,,149.295,5.145,,8906.792,19.508,,,1662.365,2372.592,-8422.487,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,40,,,,,
2013_33_1_SL.avi,38787,24:58.2,,,562.071,15.224,7.474,2.302,1995.427,0.93,66.679,46.692,2.326,10.059,-1995.4,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,yelloweye,145,145,29,SU,,,High Horiz Orientation,
2013_33_1_SL.avi,39794,25:31.8,,,,14.548,9.579,,2605.1,23.84,,,1050.774,-93.853,-2381.935,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,flatfish,flatfish,10006,10006,41,,,,,
2013_33_1_SL.avi,40203,25:45.4,,,,10.731,2.902,,2361.72,14.724,,,546.141,-274.572,-2281.241,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,greenstripe,135,135,42,,,,,
2013_33_1_SL.avi,40519,25:56.0,,,,21.441,3.06,,3215.17,21.283,,,-1092.884,-442.701,-2991.143,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,,10024,10024,43,,,,greenstripe?,
2013_33_1_SL.avi,41674,26:34.5,,,,14.35,3.069,,2755.968,14.544,,,-596.194,-381.205,-2663.568,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,44,,,,,
2013_33_1_SL.avi,41992,26:45.1,,,,9.547,1.869,,2286.199,11.624,,,220.841,-429.206,-2234.663,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,45,,,,,
2013_33_1_SL.avi,42175,26:51.2,,,,35.104,0.075,,4124.562,24.025,,,-1664.204,182.239,-3769.512,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,46,,,,,
2013_33_1_SL.avi,42552,27:03.8,,,,12.809,0.248,,2377.69,26.806,,,-956.39,-508.51,-2116.636,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,47,,,,,
2013_33_1_SL.avi,47226,29:39.8,,,,39.413,7.42,,5056.616,4.848,,,427.323,-52.571,-5038.253,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,48,,,,,
2013_33_1_SL.avi,47318,29:42.8,,,,114.351,5.056,,7409.93,24.048,,,2929.089,658.31,-6774.521,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,49,,,,,
2013_33_1_SL.avi,47407,29:45.8,,,,113.311,3.098,,7336.532,23.929,,,2736.411,1094.349,-6718.568,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,yelloweye,145,145,51,AD,milling,,No length-bad lighting,
2013_33_1_SL.avi,47476,29:48.1,,,,91.469,11.225,,6421.978,27.213,,,2729.257,1020.628,-5722.873,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,50,,,,,
2013_33_1_SL.avi,47690,29:55.3,,,,29.759,1.366,,4048.828,13.121,,,790.867,-512.228,-3937.659,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,52,,,,,
2013_33_1_SL.avi,49307,30:49.2,,,,14.395,2.225,,2809.411,12.892,,,-608.58,-180.611,-2736.75,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,53,,,,,
2013_33_1_SL.avi,54729,33:50.1,,,,23.551,8.913,,3701.014,11.459,,,209.381,-745.183,-3619.166,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,54,,,,,
2013_33_1_SL.avi,55478,34:15.1,,,,21.909,4.291,,3272.503,22.508,,,-784.572,-1010.293,-3012.147,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,55,,,,,
2013_33_1_SL.avi,55712,34:22.9,,,,66.89,16.795,,6529.998,9.909,,,-95.481,1047.813,-6444.675,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,canary,146,146,56,,,,,
2013_33_1_SL.avi,66547,40:24.5,,,,15.583,1.27,,3005.914,10.102,,,-177.089,-529.594,-2953.589,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,57,,,,,
2013_33_1_SL.avi,67208,40:46.5,,,,29.979,1.043,,4147.683,11.035,,,-685.084,-446.507,-4066.272,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,58,,,,,
2013_33_1_SL.avi,68365,41:25.1,,,,24.467,0.377,,3591.218,16.966,,,-1035.381,-199.954,-3432.908,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,59,,,,,
2013_33_1_SL.avi,69146,41:51.2,,,,29.082,3.715,,3711.921,23.943,,,1501.479,-159.592,-3390.936,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,60,,,,,
2013_33_1_SL.avi,71966,43:25.3,,,,25.943,0.663,,3782.494,14.153,,,-520.417,-805.354,-3658.939,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,61,,,,,
2013_33_1_SL.avi,72012,43:26.8,,,,11.228,5.024,,2380.012,17.038,,,528.704,-480.083,-2270.341,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,62,,,,,
2013_33_1_SL.avi,76438,45:54.5,,,,33.269,2.519,,4083.111,20.875,,,1453.472,-107.93,-3814.127,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,63,,,,,
2013_33_1_SL.avi,77158,46:18.5,,,,28.772,3.984,,3703.556,24.208,,,1518.449,-14.98,-3377.93,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,64,,,,,
2013_33_1_SL.avi,78126,46:50.8,,,,20.277,1.114,,3382.945,13.167,,,265.026,-760.246,-3285.742,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,65,,,,,
2013_33_1_SL.avi,78249,46:54.9,,,,23.671,8.556,,3657.101,11.561,,,493.725,-581.586,-3576.643,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,66,,,,,
2013_33_1_SL.avi,80731,48:17.7,,,,44.139,8.231,,5391.04,4.319,,,-405.963,-53.13,-5375.47,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,67,,,,,
2013_33_1_SL.avi,81293,48:36.5,,,,35.206,0.031,,3968.889,27.457,,,1739.392,529.403,-3527.935,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,redbanded,153,153,68,,,,,
2013_33_1_SL.avi,82675,49:22.6,,,,13.632,5.394,,2747.541,12.886,,,248.197,-590.06,-2671.93,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,69,,,,,
2013_33_1_SL.avi,82928,49:31.0,,,,17.075,0.419,,3145.543,11.469,,,-67.894,-656.106,-3075.606,1,Jenny Stahl,0,old cameras,2013,33,1,,,,,,rockfish,rosethorn,150,150,70,,,,,
2013_39_1_SL.avi,1718,29:31.3,,,,81.629,3.015,,7036.908,11.384,,,-668.714,1140.479,-6911.6,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,1,AD,milling,,,
2013_39_1_SL.avi,1718,29:31.3,,,,25.394,12.827,,3852.461,11.379,,,-756.22,34.116,-3777.357,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,quillback,147,147,2,,,,,
2013_39_1_SL.avi,1826,29:34.9,,,486.195,80.05,0.173,0.2,4918.563,17.138,31.776,9.025,-1383.888,378.303,-4704.679,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,1,AD,,,,
2013_39_1_SL.avi,2505,29:57.6,,,,21.632,0.858,,3400.002,16.399,,,-958.572,-86.621,-3260.928,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,3,,,,,
2013_39_1_SL.avi,3017,30:14.7,,,,17.12,3.17,,2816.969,25.147,,,-1192.051,-137.891,-2548.591,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,4,,,,,
2013_39_1_SL.avi,3017,30:14.7,,,,21.483,2.556,,3283.893,20.583,,,-1154.18,-62.274,-3073.751,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,5,,,,,
2013_39_1_SL.avi,3542,30:32.2,,,,7.398,4.205,,2063.056,5.255,,,188.845,-29.298,-2054.185,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,6,,,,,
2013_39_1_SL.avi,3657,30:36.0,,,,13.982,1.644,,2659.466,17.657,,,-617.919,-546.725,-2528.246,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,7,,,,,
2013_39_1_SL.avi,3657,30:36.0,,,,16.469,2.604,,2740.159,23.965,,,1026.54,-457.917,-2498.999,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,8,,,,,
2013_39_1_SL.avi,3840,30:42.1,,,,25.661,5.011,,3375.717,26.94,,,1260.173,-900.129,-2999.533,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,9,,,,,
2013_39_1_SL.avi,3873,30:43.2,,,,26.961,5.301,,3639.574,20.501,,,-1009.618,-816.041,-3400.183,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,10,,,,,
2013_39_1_SL.avi,4128,30:51.7,,,,27.17,2.286,,3575.532,24.702,,,-1484.823,-203.393,-3246.284,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,11,,,,,
2013_39_1_SL.avi,5885,31:50.4,,,,31.043,0.953,,4378.326,8.119,,,502.38,312.117,-4338.195,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,12,JV,milling,,,
2013_39_1_SL.avi,6005,31:54.4,,,320.71,13.321,0.475,2.164,2918.406,16.027,6.502,26.359,708.896,-414.286,-2800.523,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,12,JV,,,,
2013_39_1_SL.avi,12664,35:36.5,,,,87.701,4.704,,6516.437,23.894,,,2636.102,-199.41,-5956.102,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,13,AD,milling,,No length-Bad Lighting,
2013_39_1_SL.avi,16336,37:39.1,,,,26.201,0.021,,3737.083,17.196,,,-1104.779,-48.11,-3569.725,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,14,SU,milling,,No length-bad angle,
2013_39_1_SL.avi,24093,41:57.9,,,,16.397,1.756,,2802.314,22.019,,,746.143,-768.55,-2589.51,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,15,,,,,
2013_39_1_SL.avi,28024,44:09.1,,,,40.746,8.187,,5063.975,7.276,,,636.489,22.673,-5023.764,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,16,,,,,
2013_39_1_SL.avi,30246,45:23.2,,,,19.038,11.156,,3254.2,11.98,,,490.491,-499.913,-3177.943,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,17,,,,,
2013_39_1_SL.avi,31424,46:02.5,,,,45.854,7.802,,4881.221,19.516,,,1617.129,158.216,-4602.844,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,18,,,,,
2013_39_1_SL.avi,32238,46:29.7,,,,18.558,4.932,,3428.923,3.114,,,24.866,-222.781,-3421.588,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,19,JV,milling,,,
2013_39_1_SL.avi,32346,46:33.3,,,186.216,9.668,5.314,0.534,2231.424,6.868,21.026,30.492,10.757,-291.289,-2212.303,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,19,JV,,,,
2013_39_1_SL.avi,35874,48:31.0,,,,9.664,2.58,,2108.511,22.849,,,-761.561,-322.252,-1939.587,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,20,,,,,
2013_39_1_SL.avi,37913,49:39.0,,,,9.877,4.458,,2148.72,21.872,,,633.953,-510.908,-1988.485,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,cod,,9991,9991,21,,,,,
2013_39_1_SL.avi,40767,51:14.3,,,,21.549,9.011,,3280.053,19.376,,,774.992,-798.368,-3085.57,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,rosethorn,150,150,22,,,,,
2013_39_1_SL.avi,45467,53:51.1,,,,54.236,5.137,,5275.576,19.699,,,-1640.687,630.526,-4974.161,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,23,,,,,
2013_39_1_SL.avi,52433,57:43.5,,,,67.276,9.323,,5791.179,21.125,,,1667.392,1195.111,-5415.65,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,24,AD,fish moving slowly into frame,,,
2013_39_1_SL.avi,52510,57:46.1,,,671.858,39.771,1.021,4.777,4498.473,14.882,15.404,21.205,1015.592,502.377,-4353.441,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,24,AD,,,,
2013_39_1_SL.avi,55023,59:09.9,,,,62.472,7.115,,5433.962,24.366,,,-1672.263,-1548.168,-4933.017,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,25,AD,milling,,,
2013_39_1_SL.avi,55238,59:17.1,,,471.561,33.339,1.999,4.177,3811.204,24.852,15.404,21.408,-1220.308,-1076.056,-3446.48,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,25,AD,,,,
2013_39_1_SL.avi,55897,59:39.1,,,,46.257,3.161,,4914.433,18.513,,,-926.351,-1307.608,-4645.824,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,yelloweye,145,145,31,AD,resting on bottom,,No length- behind time code,
2013_39_1_SL.avi,56366,59:54.7,,,,41.635,0.005,,4984.462,12.271,,,-29.759,-1113.19,-4858.476,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,rockfish,rosethorn,150,150,26,,,,,
2013_39_1_SL.avi,56639,00:03.8,,,,40.107,1.918,,4628.69,17.043,,,-1211.338,561.466,-4431.951,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,27,,,,,
2013_39_1_SL.avi,59872,01:51.7,,,,49.613,0.459,,5413.741,11.606,,,-976.624,423.055,-5308.09,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,greenling,lingcod,130,130,28,,,,,
2013_39_1_SL.avi,60673,02:18.5,,,565.37,13.071,4.69,3.247,2161.023,7.931,27.663,9.065,54.326,-317.012,-2136.954,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,greenling,lingcod,130,130,28,,,,,
2013_39_1_SL.avi,62879,03:32.1,,,,37.624,0.67,,4672.937,10.746,,,-607.654,-675.546,-4583.747,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,29,,,,,
2013_39_1_SL.avi,62905,03:32.9,,,,19.871,2.574,,3434.429,9.733,,,54.313,-615.781,-3378.338,1,Jenny Stahl,0,old cameras,2013,39,1,,,,,,ratfish,ratfish,714,714,30,,,,,
2013_43_1_SL.avi,884,12:11.5,,,,31.334,2.9,,4181.411,14.272,,,-909.877,439.277,-4057.506,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,greenling,lingcod,130,130,1,,,,,
2013_43_1_SL.avi,969,12:14.3,,,716.85,44.516,0.403,7.744,3024.873,23.032,72.85,31.203,-1133.349,-371.682,-2779.789,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,greenling,lingcod,130,130,1,,,,High horz Ang but Ok From Above,
2013_43_1_SL.avi,1301,12:25.4,,,,15.872,7.199,,2998.97,11.316,,,-297.188,-540.646,-2934.826,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,rosethorn,150,150,2,,,,,
2013_43_1_SL.avi,11144,17:53.8,,,,11.555,4.811,,2593.505,8.041,,,-122.369,-370.122,-2564.04,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,40,AD,fish seeking cover,,no length-behind rock-weird color,
2013_43_1_SL.avi,12884,18:51.9,,,,41.301,7.386,,4555.105,18.83,,,1223.12,-863.826,-4301.949,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,41,JV,milling/hovering,,No length- too blurry to measure,
2013_43_1_SL.avi,15220,20:09.8,,,,9.418,0.473,,2233.786,14.997,,,233.355,-552.861,-2151.671,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,rosethorn,150,150,4,,,,,
2013_43_1_SL.avi,17215,21:16.4,,,,58.817,7.1,,5791.602,13.631,,,-1049.552,809.811,-5637.845,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,5,JV,milling,,,
2013_43_1_SL.avi,17354,21:21.0,,,270.818,40.993,4.585,3.052,3464.855,18.78,31.551,4.262,-1091.354,-267.079,-3277.626,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,5,JV,,,Horiz Angle over 30 looks OK,
2013_43_1_SL.avi,18511,21:59.7,,,,13.854,3.452,,2829.172,10.565,,,-5.94,-549.67,-2775.255,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,rosethorn,150,150,6,,,,,
2013_43_1_SL.avi,23229,24:37.1,,,,16.227,7.182,,3074.988,10.657,,,12.409,-602.165,-3015.426,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,quillback,147,147,7,,,,,
2013_43_1_SL.avi,23933,25:00.6,,,,56.822,4.592,,6038.065,9.05,,,-66.567,880.893,-5973.092,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,8,SU,milling,,,
2013_43_1_SL.avi,24076,25:05.3,,,479.985,19.712,3.246,6.028,4314.973,4.576,8.418,3.845,343.3,-73.74,-4300.663,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,8,SU,,,,
2013_43_1_SL.avi,27885,27:12.4,,,,25.191,6.15,,4001.131,5.844,,,300.534,230.672,-3983.155,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,ratfish,ratfish,714,714,9,,,,,
2013_43_1_SL.avi,29458,28:04.9,,,,19.871,0.287,,3240.49,15.386,,,617.125,-633.388,-3117.492,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,10,JV,fish seeking cover,,No length-blurry,
2013_43_1_SL.avi,30722,28:47.1,,,,21.67,0.287,,3046.727,29.163,,,1302.006,-743.005,-2652.408,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,greenling,lingcod,130,130,12,,,,No length-Can't see all,
2013_43_1_SL.avi,40388,34:09.6,,,,21.21,3.494,,3111.737,25.561,,,-1309.629,-327.102,-2803.709,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,ratfish,ratfish,714,714,13,,,,,
2013_43_1_SL.avi,42853,35:31.9,,,,23.07,7.358,,3876.763,4.079,,,72.241,223.014,-3869.669,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,ratfish,ratfish,714,714,14,,,,,
2013_43_1_SL.avi,44003,36:10.2,,,,16.664,0.921,,2822.763,22.788,,,1070.992,190.705,-2604.727,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,tiger,148,148,15,,,,,
2013_43_1_SL.avi,44003,36:10.2,,,,21.439,4.381,,3174.725,23.639,,,1169.692,469.868,-2913.747,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,rosethorn,150,150,16,,,,,
2013_43_1_SL.avi,44957,36:42.1,,,,33.632,1.253,,4237.478,17.742,,,-1290.557,-1.886,-4036.171,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,halibut,halibut,200,200,17,,,,No length-Can't see all,
2013_43_1_SL.avi,45109,36:47.1,,,,64.4,7.225,,5870.924,18.009,,,-1203.025,1296.771,-5598.113,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,18,SU,fish moving quickly into frame,,,
2013_43_1_SL.avi,45189,36:49.8,,,406.946,43.69,0.562,2.542,4903.588,13.764,20.79,27.563,-2.841,1113.505,-4775.486,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,18,SU,,,,
2013_43_1_SL.avi,48713,38:47.4,,,,83.103,5.751,,6332.472,24.719,,,2633.434,214.025,-5754.947,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,ratfish,ratfish,714,714,19,,,,,
2013_43_1_SL.avi,54967,42:16.1,,,,40.352,9.497,,4381.408,24.955,,,1847.288,23.362,-3972.872,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,rosethorn,150,150,20,,,,,
2013_43_1_SL.avi,55676,42:39.7,,,,52.13,3.018,,4851.882,28.109,,,-1910.398,1207.592,-4293.35,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,quillback,147,147,21,,,,,
2013_43_1_SL.avi,56822,43:18.0,,,,16.964,10.81,,3153.801,9.384,,,-193.769,-511.005,-3106.089,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,22,,,,,
2013_43_1_SL.avi,56822,43:18.0,,,,67.57,17.102,,5886.374,19.84,,,-1836.654,724.43,-5545.386,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,24,,,,,
2013_43_1_SL.avi,56822,43:18.0,,,,62.721,14.178,,5561.196,21.667,,,1677.008,1127.014,-5181.157,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,25,,,,,
2013_43_1_SL.avi,56889,43:20.2,,,,99.607,22.153,,6636.33,28.956,,,2739.534,1613.844,-5825.061,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,26,,,,,
2013_43_1_SL.avi,56963,43:22.7,,,,34.759,0.112,,3942.373,27.259,,,1632.857,731.655,-3512.943,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,27,,,,,
2013_43_1_SL.avi,57056,43:25.8,,,,49.676,3.71,,5275.793,15.439,,,-1397.535,82.934,-5086.651,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,28,,,,,
2013_43_1_SL.avi,57187,43:30.1,,,,26.11,10.575,,3845.75,13.146,,,343.492,-846.11,-3735.76,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,30,,,,,
2013_43_1_SL.avi,57207,43:30.8,,,,24.694,11.663,,3566.4,17.244,,,783.351,-747.915,-3397.969,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,ratfish,ratfish,714,714,29,,,,,
2013_43_1_SL.avi,57418,43:37.8,,,,7.87,3.609,,1911.998,24.542,,,541.442,561.558,-1745.632,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,31,,,,,
2013_43_1_SL.avi,57439,43:38.5,,,,17.075,4.689,,2774.954,26.876,,,-1184.511,385.414,-2479.67,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yellowtail,155,155,23,,,,,
2013_43_1_SL.avi,57442,43:38.6,,,,37.674,5.921,,4297.556,21.61,,,1353.312,776.143,-4004.39,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,dusky,172,172,32,,,,,
2013_43_1_SL.avi,57593,43:43.7,,,,56.552,2.222,,5486.726,20.031,,,907.147,1588.374,-5172.844,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,33,,,,,
2013_43_1_SL.avi,58748,44:22.2,,,,16.488,11.517,,2783.102,24.176,,,1135.08,75.071,-2540.002,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,quillback,147,147,34,,,,,
2013_43_1_SL.avi,59123,44:34.7,,,,53.703,4.503,,5427.023,18.059,,,761.729,1442.393,-5176.084,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,silvergray,157,157,35,,,,,
2013_43_1_SL.avi,59362,44:42.7,,,,18.418,11.867,,3387.272,4.905,,,-271.888,-137.36,-3373.547,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,ratfish,ratfish,714,714,36,,,,,
2013_43_1_SL.avi,59882,45:00.1,,,,65.819,4.241,,6422.227,11.331,,,91.908,1188.24,-6310.677,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,37,SU,milling,,,
2013_43_1_SL.avi,60077,45:06.6,,,338.345,14.243,0.642,2.434,2782.576,7.651,17.892,18.76,315.537,-224.882,-2755.467,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,yelloweye,145,145,37,SU,,,,
2013_43_1_SL.avi,60881,45:33.4,,,,48.746,4.372,,4849.394,23.268,,,1850.423,445.885,-4460.241,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,rockfish,quillback,147,147,38,,,,,
2013_43_1_SL.avi,67035,48:58.7,,,,6.096,0.648,,1790.268,11.929,,,-182.447,-341.453,-1747.908,1,Jenny Stahl,0,old cameras,2013,43,1,,,,,,cod,,9991,9991,39,,,,,
2013_48_1_SL.avi,7489,15:15.9,,,,25.553,1.083,,3853.827,13.208,,,47.285,-921.02,-3741.854,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,yelloweye,145,145,1,AD,milling,,,
2013_48_1_SL.avi,7543,15:17.7,,,573.66,11.226,3.954,0.527,3058.432,10.355,10.222,15.93,-56.225,-580.359,-3002.337,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,yelloweye,145,145,1,AD,,,,
2013_48_1_SL.avi,7543,15:17.7,,,,18.943,7.798,,3131.118,16.778,,,635.493,-676.065,-2990.482,1,Jenny Stahl,0,old cameras,2013,48,1,,,,,,rockfish,canary,146,146,2,,,,,
